,id
1671,161642572
1672,168154036
1673,146535776
1674,165805888
1675,102114411
1676,168326050
1677,153866535
1678,168430947
1679,162662995
1680,166691924
1681,168403157
1682,168508997
1683,162623475
1684,165026214
1685,166156324
1686,165996887
1687,159191037
1688,166768248
1689,165407979
1690,166691728
1691,168511050
1692,166077959
1693,165895161
1694,162669559
1695,166297694
1696,166330522
1697,166569390
1698,165775010
1699,165488441
1700,166472511
1701,168488241
1702,135480926
1703,78482094?
1704,168565086
1705,116216529
1706,154237066
1707,141361650
1708,141260079
1709,165221657
1710,168489798
1711,105843631
1712,168565284
1713,150323612
1714,102368978
1715,74465373?
1716,110477693
1717,98653859?
1718,115948939
1719,161866858
1720,166386218
1721,144491449
1722,151821778
1723,160325245
1724,168550318
1725,168352918
1726,163477882
1727,168335448
1728,83698680?
1729,168527444
1730,168223242
1731,149244557
1732,168510132
1733,158255414
1734,142188997
1735,159988065
1736,167665911
1737,144954069
1738,102040180
1739,168384058
1740,168384888
1741,168299296
1742,149520973
1743,168297226
1744,166731440
1745,116411730
1746,168515080
1747,167680225
1748,163997851
1749,165652424
1750,165446164
1751,165104195
1752,156651403
1753,154716102
1754,164290428
1755,157036883
1756,163459466
1757,165347933
1758,165121380
1759,163821763
1760,164825624
1761,162021913
1762,157245327
1763,155163489
1764,158496189
1765,164074074
1766,164035003
1767,163606788
1768,154358945
1769,165365059
1770,155111472
1771,162436400
1772,165878981
1773,160744091
1774,94271426?
1775,108397879
1776,142470860
1777,151297395
1778,147316520
1779,150740549
1780,148485084
1781,137008187
1782,85992932?
1783,95910409?
1784,149502003
1785,146371520
1786,151757722
1787,116384931
1788,134243587
1789,154095351
1790,150759813
1791,150309979
1792,147153767
1793,116962640
1794,102278098
1795,133319944
1796,153124947
1797,148853031
1798,74787336?
1799,168433435
1800,38065258?
1801,168408930
1802,168420807
1803,155610098
1804,165780053
1805,168373686
1806,163420863
1807,155404272
1808,93494836?
1809,156566320
1810,74611552?
1811,168227086
1812,156048091
1813,142684964
1814,167730564
1815,63068682?
1816,167850297
1817,168414941
1818,165206283
1819,166677426
1820,167938788
1821,167955663
1822,155486787
1823,167248314
1824,167957605
1825,168387029
1826,167895589
1827,164818918
1828,168404834
1829,168204242
1830,168384584
1831,168373355
1832,168155194
1833,168385864
1834,168372917
1835,168408750
1836,168117479
1837,161726356
1838,163831388
1839,164842189
1840,161685905
1841,140409686
1842,168140601
1843,168299501
1844,168197325
1845,168281545
1846,146694637
1847,163190559
1848,151900771
1849,165180051
1850,168106910
1851,168155230
1852,168354559
1853,168119048
1854,85987997?
1855,117120507
1856,168146896
1857,146014556
1858,156534157
1859,137542300
1860,168352455
1861,162318061
1862,160208886
1863,167274347
1864,165639147
1865,107817580
1866,168360879
1867,133080681
1868,152059091
1869,145525228
1870,169274304
1871,168673589
1872,144861965
1873,137173234
1874,168928834
1875,113595756
1876,137391449
1877,168407480
1878,169342646
1879,142721367
1880,169600328
1881,169638324
1882,169552941
1883,169719496
1884,138338983
1885,168558826
1886,65575667?
1887,169709540
1888,158639070
1889,157987075
1890,169618711
1891,168769214
1892,156851224
1893,165250755
1894,164306018
1895,154730778
1896,169660024
1897,156395549
1898,156837532
1899,169285185
1900,167707714
1901,159014095
1902,155013933
1903,165627147
1904,169653480
1905,169696436
1906,166169167
1907,168912507
1908,157954253
1909,153717678
1910,163271404
1911,162199079
1912,126010855
1913,147276764
1914,150476042
1915,151785050
1916,141531644
1917,146062843
1918,148193477
1919,145086094
1920,146023765
1921,136555380
1922,136243850
1923,150911314
1924,131940744
1925,149310043
1926,125610445
1927,144515617
1928,152904685
1929,139749246
1930,119404638
1931,137400801
1932,149582786
1933,144790029
1934,120030376
1935,139051135
1936,98228169?
1937,90825812?
1938,105983347
1939,112855956
1940,100463819
1941,86254261?
1942,110631619
1943,86658264?
1944,87857147?
1945,87404230?
1946,94999297?
1947,84997518?
1948,119080975
1949,110879160
1950,101655868
1951,109342208
1952,111155541
1953,86724486?
1954,109357785
1955,99508301?
1956,113783128
1957,115854614
1958,95939509?
1959,101829240
1960,53103202?
1961,62772374?
1962,58995306?
1963,56297607?
1964,80566479?
1965,74722797?
1966,55171984?
1967,73485038?
1968,65263249?
1969,79365853?
1970,69131445?
1971,82592863?
1972,56438758?
1973,82465402?
1974,53332317?
1975,67557964?
1976,69108468?
1977,62547259?
1978,54910684?
1979,67709728?
1980,67146610?
1981,70711595?
1982,56421185?
1983,77763273?
1984,50241971?
1985,51904504?
1986,44524442?
1987,43132230?
1988,47138921?
1989,47250525?
1990,47495601?
1991,45904318?
1992,47601525?
1993,44793067?
1994,43882276?
1995,42005042?
1996,49097064?
1997,41985412?
1998,52361512?
1999,40622690?
2000,48689363?
2001,43201737?
2002,46810490?
2003,41946155?
2004,47046292?
2005,44192748?
2006,48753276?
2007,51126362?
2008,32078539?
2009,27487109?
2010,28443047?
2011,29909700?
2012,25371646?
2013,28152646?
2014,27801782?
2015,33132740?
2016,35804334?
2017,25808670?
2018,37808811?
2019,39647788?
2020,27995415?
2021,28296833?
2022,29153358?
2023,36944064?
2024,38793744?
2025,27029686?
2026,35438931?
2027,29433767?
2028,38350415?
2029,38056659?
2030,35809863?
2031,31375736?
2032,24952892?
2033,24874693?
2034,13038744?
2035,21221556?
2036,13107402?
2037,14892526?
2038,19160644?
2039,18174314?
2040,22354715?
2041,19843964?
2042,23581208?
2043,19277561?
2044,13232353?
2045,14382594?
2046,15830796?
2047,24149956?
2048,18893273?
2049,17852711?
2050,16085555?
2051,19792241?
2052,13147723?
2053,22623304?
2054,17338234?
2055,21521698?
