url,daymoney,days,industry,jobdescribe,lasting,location,title,...
http://www.shixiseng.com/intern/inn_azxcrvduiyvc,130-200/天 丨,"5天/周

丨",互联网,"* Position
Responsibilities: - Independently execute
the entire campaign process, from instruction receipt to file production, with
zero defects on a continuing basis - Identify and resolve
issues in client instructions prior to execution - Coordinate campaign
tasks with the database team and communicate status - Creates complete QC
queries or scripts to verify completeness and accuracy of file output - Install & Code
Campaign System, design, configure campaign systems, processes and architect
solution - Ability to translate
business needs into a campaign systems configuration * Position
Qualifications: - Qualified individuals
possess the Merkle attributes of being smart, curious, having a sense of
urgency, committed to vision, passionate, an achiever and fun/pleasant -Bachelors degree or
above preferably inComputer Science or related field, andMarketing, Management
Information Systems - Excellent written and
oral English communication skills - Basic understanding of
Relational Database Knowledge （RDBMS） concepts - SQL skills - be able to
write queries to extract data needed for client requests, create queries to
validate campaign audiences, and construct queries joining to multiple tables - Knowledge of Operating
Systems &Program Languages * 工作职责： - 独立执行整个营销活动过程—— 从收到营销活动要求到完成输出信息文件为止，确保整个过程零缺陷 - 在执行营销活动前识别并解决客户需求文档中的可能出现的问题 - 与数据库开发团队合作，协调营销活动任务，交流项目进展情况 - 创建质量保证（QC）命令和文档，确认输出信息文件的完整性和准确性 - 安装并编码营销系统平台，设计，配置营销系统，流程和架构解决方案 - 能够将业务需求通过营销系统配置实现 * 职位要求： - 具有美库尔人的共有特质—— 富有智慧、求知欲、紧迫感、使命感、热情、实干精神与活泼的个性 - 本科或以上学历，计算机及相关专业优先，市场营销、管理信息系统专业 - 出色的英语书面和口语交流能力 - 对关系型数据库（RDBMS）有基本的了解和掌握 - 熟悉结构化程序语言(SQL), 能根据客户要求撰写命令来导出数据、验证营销活动对象的准确性，并能在语句中连接多张表格 - 有操作系统和编程语言的知识",实习4个月,"南京,上海 丨",System Analyst (Marketing,{}
http://www.shixiseng.com/intern/inn_9v4lhful79my,130-150/天 丨,"5天/周

丨",计算机/互联网,根据产品需求进行页面功能实现， 进行页面布局， 我们的技术有 jquery react html js,实习10个月,杭州 丨,web开发工程师,{}
http://www.shixiseng.com/intern/inn_nvzrqb8ivhyq,70-100/天 丨,"5天/周

丨",计算机/互联网,1. 2017年毕业全日制应届本科及以上学历。 2. 软件开发、计算机科学、信息技术等相关专业。 3. 熟练掌握SQL语言，对DBA有浓厚的兴趣，并且愿意长期往这方面发展。 4. 良好的人际沟通能力和强烈的责任感，具备团队合作精神。 5. 双休，节假日照常休息，能接受项目地工作。,实习3个月,成都 丨,数据库/DBA实习生,{}
http://www.shixiseng.com/intern/inn_dxyonuqpdl1d,200-250/天 丨,"4天/周

丨",互联网,工作职责： -将业界最新的研究成果转化用于线上系统，提升变现能力 -利用搜狗自有的数据开展研究工作，并发表论文，进一步提升在业界的技术影响力 -主要方向：无线搜索广告技术研发，包括广告检索、CTR预估模型研究、NLP等 职位要求： -计算机或相关专业硕士以上学历 -熟悉大规模数据挖掘、机器学习、图像处理、自然语言处理中一项或多项技术,实习16个月,北京 丨,移动搜索广告算法研究,{}
http://www.shixiseng.com/intern/inn_5j4nxu0kcw9b,130-200/天 丨,"5天/周

丨",互联网,"Position
Responsibilities: - Provide support for our
clients’ production marketing database - Day to day execution
and adherence to production database and campaign processes - Responsible for 100%
accurate and on time delivery under tight deadlines - Interacts with clients,
vendors, and internal team members to ensure timely delivery and processing of
data feeds, successful job execution, and issue escalation * Position
Qualifications: - Qualified individuals
possess the Merkle attributes of being smart, curious, having a sense
ofurgency, committed to vision, passionate, an achiever and fun/pleasant - Bachelors degree or
above in preferably Computer Science or related field - Good written and oral
communication skills using English - Experience working with
databases or data warehouses * 工作职责： - 为客户的数据库运营提供支持 - 负责数据库运营与营销活动过程的日常执行与监控 - 保证100%的准确度，能在时间紧迫的情况下按时完成客户要求 - 与客户、供应商、公司内部员工沟通，保证及时处理源数据、成功执行数据处理任务并及时将遇到的所有问题反馈给项目组 * 职位要求： - 具有美库尔人的共有特质—— 富有智慧、求知欲、紧迫感、使命感、热情、实干精神与活泼的个性 -本科或以上学历，计算机科学或相关专业优先 - 良好的书面英语及口语交流能力 - 有数据库或数据仓库相关经验",实习4个月,"南京,上海 丨",Database Production Analy,{}
http://www.shixiseng.com/intern/inn_ztexgwf3hu5q,100-200/天 丨,"5天/周

丨",互联网,岗位职责： 1.	负责运营商用户行为数据分析；负责数据的需求调研、数据源采集、数据分析和数据挖掘模型等，通过对用户的行为进行分析了解用户的需求调研、分析及实现 2.	负责目标客户数据提取筛选、客户画像、风险偏好等模型的构建，并持续优化； 3.	参与制定端到端的业务风控策略，并通过数据表现不断动态调优； 4.	负责主题类的数据挖掘、机器学习，为产品运营决策提供充分的数据支撑； 5.	定期或不定期撰写专题分析报告，为业务效率和效益双提升提供数据支持和策略建议； 任职要求： 1.	数学、统计或计算机相关专业本科及以上学历； 2. 了解R、SAS、SPSS等，能通过相关数据分析工具进行相关数据分析处理； 3.	熟悉办公软件Excel、PPT，会使用办公软件进行报表统计和分析； 4.	责任心强，优秀的沟通与团队协作能力，能够承受一定的工作压力；,实习4个月,深圳 丨,数据分析师,{}
http://www.shixiseng.com/intern/inn_7kfx2nabkqgc,100-150/天 丨,"6天/周

丨",计算机/互联网,1. 满足销售、运营、财务等部门的日常数据需求。 2. 为公司决策提供数据支持 。 3. 挖掘数据价值。 职位要求： 1 ．本科及以上学历， 1年以上数据分析相关经验。 2. 熟悉数据库(MySQL)，精通SQL查询、电子表格。 3. 有 java / python 开发经验 ， 网络爬虫 及内容采集经验优先。 4．有数据挖掘、自然语言处理、信息检索、机器学习背景的优先。,实习6个月,杭州 丨,数据分析,{}
http://www.shixiseng.com/intern/inn_mpxzqc8j4ek2,100-200/天 丨,"6天/周

丨",计算机/互联网,职位描述： 1. 满足销售、运营、财务等部门的日常数据需求； 2. 为公司决策提供数据支持； 3. 挖掘数据价值。 职位要求： 1．本科及以上学历，1年以上数据分析相关经验； 2. 熟悉数据库(MySQL)，精通SQL查询、电子表格； 3. 有java/python开发经验，网络爬虫及内容采集经验优先； 4．有数据挖掘、自然语言处理、信息检索、机器学习背景的优先。,实习3个月,杭州 丨,数据分析,{}
http://www.shixiseng.com/intern/inn_xnmtdtszu6bb,150-180/天 丨,"5天/周

丨",互联网,"岗位职责 1、搜集、挖掘、整理、统计各项日常业务运营数据指标； 2、在主管的指导下，对用户使用行为数据的分析和挖掘； 任职要求 1、本科及以上学历，数学、计算机、数理统计或信息技术等专业方向； 2、熟练使用数据挖掘工具软件,如R语言,SAS/SPSS等； 3、熟悉mysql数据库，并具有一定的SQL功底； 3、具有较强的独立分析及判断能力，对数字非常敏感； 4、较强逻辑思维能力，较高水平的信息整合、文字加工能力。",实习17个月,上海 丨,数据分析（实习生）-上海-00067,{}
http://www.shixiseng.com/intern/inn_3acufgoh6hwp,100-120/天 丨,"5天/周

丨",计算机/互联网,【岗位职责及任职要求】 1.数据整理，文件归类及其他工作 2.熟悉办公软件及常规电脑操作，工作效率高 3.每周实习5天（不含周末），满三个月可出智联招聘广州分公司实习证明，日薪100-120元。 4.勤奋，不怕吃苦，有相关经验者优先。,实习6个月,广州 丨,数据运营-实习生,{}
http://www.shixiseng.com/intern/inn_agct4bpihlnx,50-100/天 丨,"5天/周

丨",计算机/互联网,1、负责软件项目的具体实施和运维工作； 2、负责市场项目中团建系统工程的实施，包括操作系统、应用软件安装、调试、维护等。 3、负责对客户进行软件系统应用的现场培训； 4、参与项目验收技术保障工作及项目验收后的系统运维报保障工作； 5、负责项目实施与运维过程中所涉及的部署文档、培训文档、验收文档、运维文档等编制工作。,实习3个月,合肥 丨,技术服务管培生,{}
http://www.shixiseng.com/intern/inn_kc8soy77skth,100-101/天 丨,"3天/周

丨",通信,1.  协助参与车联网数据预处理工作，包括数据清洗、缺失数据补全、数据整理等； 2.  熟悉机器学习算法并灵活加以运用； 3.  协助进行车联网相关算法、数据挖掘、数据分析的代码实现工作； 4.  协助使用驾驶模拟器进行车联网相关实验的搭建和数据采集； 5.  协助进行车联网相关的专利及论文撰写工作； 6.  其他相关部门支撑工作； 任职资格： 【学历及专业】 1. 学历：本科及以上 2. 专业：计算机、通信、统计等相关专业 【专业技能】 1、 扎实的专业基础； 2、 熟练使用 Java/Python/Matlab 语言进行数据的收集、清洗、集成、变换、规约需求的编程实现； 【素质】 1、英语阅读能力良好 2、能熟练操作 Office 办公软件 3、责任感强，为人踏实仔细，较好的文献搜集及整理能力 【经验】 1 、 能够使用 Java 、 python 、 Matlab 等语言进行算法代码实现优先； 2、 能够熟练使用机器学习算法者优先； 3、 有车联网相关研究经验的优先。,实习6个月,北京 丨,车联网数据挖掘与分析实习生,{}
http://www.shixiseng.com/intern/inn_f66frsmll5um,100-120/天 丨,"5天/周

丨",计算机/互联网,工作职责: 1.     参与网站流量大数据分析系统的框架设计、搭建、开发以及运营； 2.     参与 统计分析、 机器学习、数据发掘类问题的调研、实现与研究 3.     根据实际应用场景，选择合理组件，制定技术解决方案，设计模型的接口，并指导数据分析师进行具体实现 职责要求: 1. 熟练掌握Java、python、scala其中之一的开发语言 2.了解网站数据采集和数据分析者优先 3.熟悉kafka，redis，mysql等 开源组件优先 4.熟悉海量数据处理、Hadoop、spark有相关项目经验者优先 5.较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识,实习3个月,北京 丨,大数据助理工程师,{}
http://www.shixiseng.com/intern/inn_bsusu2mbntkq,99-100/天 丨,"5天/周

丨",,数据录入/文员 1、 大专以上学历，学校专业不限； 2、 愿意学习并在南京持续稳定工作。 3、 日常工作主要是PMS系统数据录入、整理、地理信息图优化等工作，日常工作有免费技能培训和辅导，易上手。 4、 大三、大四、有工作经验者均可接受（能够保证全职工作即可）。 5、 工作地点：南京市浦口区浦园北路8号华城变电站内 6、 招聘人数：20人 待遇： 薪资2500元/月（半年内），如有需要可解决住宿，签订劳务协议（项目制）。 工作每天八小时，双休。工作相对轻松。,实习11个月,南京 丨,数据治理,{}
http://www.shixiseng.com/intern/inn_8vzgvk3apj61,100-166/天 丨,"4天/周

丨",计算机/互联网,"岗位职责： 1.微小模拟信号采集并初步处理。 2.低功耗蓝牙数据封包传输 3.做简单的数字信号滤波处理 4.数据压缩和存储 任职要求： 1.本科及以上学历，电子信息、软件等相关专业；有嵌入式实习或项目背景优先 2.掌握计算机原理、数字电路、模拟电路等基础知识，能够阅读原理图并做软硬件联合调试。 3.工作积极主动责任心强，具有良好的学习能力、独立工作能力、沟通能力及团队合作精神。 4.薪资面议，可随公司共同发展，有留用机会。 福利：
公司提供营养午餐，做饭师傅来自生态农业行业营养专家
公司提供全民期权， 3个月后融资，3年后上市
工龄每满一年一次员工出境游，今年去马尔代夫",实习8个月,上海 丨,嵌入式开发工程师,{}
http://www.shixiseng.com/intern/inn_a6y8ntjfvypt,50-100/天 丨,"3天/周

丨","文化/传媒,互联网",职位要求： 1、 本科，计算机、数学、统计等相关专业。精通数据库理论、数据结构。 2、 熟悉T-SQL，熟练使用OFFICE软件。 3、 每周工作日工作至少三天以上，能够长期实习的优先。 4、 良好的语言表达能力、判断能力、团队合作能力。 近期我们会着重培养数据分析方面的人才~公司拥有很强大的数据分析团队，带实习生的哥哥姐姐都是在数据分析、挖掘这方面非常有经验的能手，我们希望能够找到合适的人选，不单单是实习，更希望你能学到东西、得到提升，最后能够成为我们公司的成员！,实习3个月,上海 丨,Data Intern,{}
http://www.shixiseng.com/intern/inn_ail16ovuxyr4,100-150/天 丨,"4天/周

丨",互联网,岗位职责： 1、负责数据评估、数据整理等工作； 2、定期收集数据需求方的问题反馈，归纳总结问题类型和数量，寻找解决方案； 3、进行日常数据质量检测，并推动质量问题解决。 任职要求： 1、细心严谨，较好的沟通和解决问题的能力； 2、一周至少能保证4天全职； 3、熟练掌握Excel，能使用SQL和Python更佳； 4、对数据感兴趣，能从数据中发现并总结规律。,实习3个月,北京 丨,数据实习生,{}
http://www.shixiseng.com/intern/inn_mgck3sfbtm7d,50-80/天 丨,"4天/周

丨","互联网,文化/传媒",岗位职责： 1 、主要负责生物电信号的分析处理、特征提取和数学建模工作； 2 、参与相关生理传感器的实验设计、生物电信号的采集分析、撰写数据报告； 岗位要求： 1 、本科在读或研究生在读，软件工程、数学建模、信号与信息处理、电生理等相关专业； 2 、熟悉 Matlab 、 Python 或者 SPSS 等其中一种或多种语言工具； 3 、有良好的编程习惯和编程风格，并具备良好的数据报告撰写能力； 4 、喜欢钻研数学建模及算法，踏实敬业、有良好的团队意识和沟通协作能力。,实习3个月,北京 丨,数据分析助理（实习生）,{}
http://www.shixiseng.com/intern/inn_sovzmwteer6g,150-200/天 丨,"4天/周

丨",计算机/互联网,数据分析实习生 1.根据业务需求，对海量业务数据进行处理、整合，为运营及决策提供业务分析及数据支持； 2.制作报表，进行及时的业务数据监控； 3.领导交办的其他事情 【岗位要求】： 1. 财务、会计、 统计 、 数学等相关专业优先； 2.掌握统计、分析技术（回归、聚类、非参分析）的优先； 3.每周能到岗至少4天； 4.有互联网相关分析项目或实习经验者优先； 5.有较好的沟通能力、团队协作能力； 6. 能较为熟练的运用offiec办公软件,实习3个月,北京 丨,百度视频---数据分析实习生（财务方向）,{}
http://www.shixiseng.com/intern/inn_wrum0eyctxtm,100-200/天 丨,"5天/周

丨",大数据,招收2018届实习生（可以快速到岗） 工作内容： 1） 学习和了解相关的行业知识，并使用EXCEL等工具进行文本、图片或网页的分类和标注 2） 使用搜索引擎等工具对标注内容进行查询和确认 3） 进行简单的数据统计和汇总 要求： 1） 每周工作>=5天，每天工作8小时，实习期至少3个月以上 2） 工作细心，有耐心，有责任心，能保证标注的数量和准确性 3） 在校专科生或以上，对学校没有要求，女生尤佳,实习9个月,深圳 丨,数据标注实习生,{}
http://www.shixiseng.com/intern/inn_ly5dvgkpfv1e,50-100/天 丨,"5天/周

丨",市场调研与软件研发,岗位职责： 1、协助研究员完成项目调研前期招标、资料收集等工作； 2、协助研究员对数据采集工作进行协调和管理，以及审核纠错工作； 3、 协助研究员完成市场调研报告工作。 任职要求： 1、统计学、经济学、数学与应用数学、市场营销、心理学、国际经济与贸易、社会学、信息与计算科学等相关专业本科及以上学历； 2. 熟练使用Excel、PPT软件，了解SAS/SPSS等相关软件，会制图，能进行数据分析、处理； 3、具有一定的文字功底和良好语言沟通能力； 4、工作积极主动，具备团队意识，有责任心； 5、能承受一定的工作压力； 6、热爱市场调研行业，对本行业了解者优先考虑。,实习4个月,成都 丨,助理研究员,{}
http://www.shixiseng.com/intern/inn_5ydc2gc5o0vx,130-150/天 丨,"5天/周

丨",其他,工作职责： 1.通过系统，统计并录入企业报表 2. 提前准备会议事项，电话通知参会企业。 3. 如发现数据异常，联系相关企业并修改。 任职要求：普通话标准，思维敏捷，举止大方得体，熟练使用office软件。 工作时间：周一至周五，正常工作时间，公共节假日休息。 地点：北京市丰台区 实习期自2017年3月17日到2017年4月30日,实习2个月,北京 丨,数据统计实习生,{}
http://www.shixiseng.com/intern/inn_8xvolof4oqlz,100-150/天 丨,"4天/周

丨",计算机/互联网,一、工作职责 1、  部门文件、档案、报表的编制、整理及管理。 2、  培训前期宣传、培训总结报道，海报制作及推广。 3、  编制课程流程计划、参与课程教材的编写、制订、保存与管理。 4、  担任各种培训主持与助教，配合培训经理、培训师完成各类培训。 5、  培训场地和器材的清洁与管理。 6、  配合各类培训课程成效的书面问卷收集与整理。 7、  各部门、各岗位培训需求的调查与统计。 8、  完成领导交办的其它辅助性工作。 二、基本素养： 1、  拥有自信心，善于观察、 倾听，具有较强的适应性、影响力以及学习能力，有较好的文字功底和语言表达能力； 2、  知识更新能力，出众的教学能力，超强的执行能力； 3、  思维活跃，责任心强，优秀的沟通及独立工作能力，优秀的团队合作精神； 4、  积极主动，做事规范严谨，能独立分析问题，有自己的思路和想法； 5、  能接受连续加班，有一定的抗压能力； 6、  熟练掌握office办公软件，擅长PS和设计，具有一定的审美； 7、  工作效率高，变通能力强。 三、招聘对象： 2018年毕业生（人力专业、语言专业、计算机和平面设计专业优先考虑）,实习6个月,北京 丨,人力资源实习生（培训方向）,{}
http://www.shixiseng.com/intern/inn_b4ai829qcpkx,100-150/天 丨,"4天/周

丨",计算机/互联网,工作职责： 1、培训前期宣传、培训总结报道，海报制作及推广 2、担任各种培训主持与助教，配合培训经理、培训师完成各类培训 3、配合各类培训课程成效的书面问卷收集与整理 任职要求： 1、希望你思维活跃、积极主动、责任心强 2、希望你课程不紧张，18年毕业，每周至少工作四天，实习期至少六个月 如果你符合上述要求，如果你今后要成为一个出色的培训模块HR，如果你是那个对的人，请用你的简历砸我吧,实习6个月,北京 丨,HR培训实习生,{}
http://www.shixiseng.com/intern/inn_tkhz4ozgw9tx,150-180/天 丨,"5天/周

丨",互联网,"岗位职责 1、搜集、挖掘、整理、统计各项日常业务运营数据指标； 2、在主管的指导下，对用户使用行为数据的分析和挖掘； 任职要求 1、本科及以上学历，数学、计算机、数理统计或信息技术等专业方向； 2、熟练使用数据挖掘工具软件,如R语言,SAS/SPSS等； 3、熟悉mysql数据库，并具有一定的SQL功底； 3、具有较强的独立分析及判断能力，对数字非常敏感； 4、较强逻辑思维能力，较高水平的信息整合、文字加工能力。",实习17个月,杭州 丨,数据分析（实习生）-杭州-00066,{}
http://www.shixiseng.com/intern/inn_35vmjmyff3mt,90-120/天 丨,"4天/周

丨",互联网,岗位职责 1、为运营的各项决策和活动提供数据提取方面的支持； 2、监控、分析运营活动，能提供必要的活动数据效果分析； 3、建立并保持对互联网及互联网金融行业、产品、用户的深度理解，组织开展用户调研活动，根据行业演进、用户调研结果提出运营优化建议； 4、对日报、周报、月报等日常报告和数据制作进行维护。 任职条件 1、全日制本科及以上学历，热爱互联网行业，对金融行业有一定基础，有敏锐的商业嗅觉； 2、具备优秀的信息整合和分析能力，能够形成清晰、鲜明的观点； 3、具有丰富的数据分析项目时间经验和优秀的数据分析技能，善长使用EXCEL和其他数据统计工具，擅长使用SQL等语言； 4、数学、计算机、统计等专业优先，有互联网公司运营或数据实习经验优先； 5、自我驱动成长， 具备卓越的创新能力和学习适应能力，协调沟通能力强，具备良好的书面表达能力。,实习13个月,上海 丨,数据运营（实习生）-上海-00564,{}
http://www.shixiseng.com/intern/inn_habw4yw2a89v,100-150/天 丨,"5天/周

丨",咨询,岗位职责： 1、协助建模分析师针对业务问题进行建模、分析等相关工作； 2、根据业务需求清洗、处理、分析数据； 3、收集、整理行业相关动态信息，协助建模分析师完成汽车 任职要求： 1、本科或以上学历，统计及相关专业优先； 2、有良好的逻辑思维能力，对数据敏感度高； 3、工作认真细致、快速学习能力强； 4、能熟练使用SAS等分析工具、SQL、Excel公式等优先；,实习5个月,广州 丨,建模实习生,{}
http://www.shixiseng.com/intern/inn_wldt0pzj2qft,100-150/天 丨,"3天/周

丨",咨询,主要工作范围： 1. 2016年终端支持数据录入及校验； 2. 协助处理2017年系统录入工作； 3. 终端支持及水平业务解读及数据处理； 4. 汽车厂商奖励数据系统录入； 5. 汽车厂商奖励数据解读与数据处理 任职要求： 1. 大专及以上学历，数据、统计、汽车等相关专业优先； 2. 熟练电脑、办公软件操作； 3. 对数字敏感，较好的数据分析能力、逻辑能力； 4. 良好的沟通和协调能力，工作态度严谨、细心，有较强的责任感； 5. 能接受每日6小时以上出勤。,实习5个月,广州 丨,数据处理员,{}
http://www.shixiseng.com/intern/inn_j444m9g4h9di,99-100/天 丨,"6天/周

丨",汽车租赁,岗位职责： 1、负责公司数据的统计，每天制作excl表格并发给上司； 2、进行打印、复印、资料收集等工作； 3、跟进资料录入，邮件发放等事项； 4、完成上司交代的任务，协助同事完成工作。 任职资格： 1、男女不限，能熟练使用办公软件（word、excl、ppt）； 2、工作认真，细心，勤奋； 3、有较强的学习能力即可,实习3个月,广州 丨,数据文员,{}
http://www.shixiseng.com/intern/inn_6n3ei8pj01gi,109-110/天 丨,"3天/周

丨","生物/医疗,其它",Responsibilities: 1.Input patient data into computer 2.Help doctor to sorting data in FORUM system Requirements: 1.Experience:University student 2.Education:Bachelor or under study 3.At least 3 days per week and more than 3 months Allowance: RMB 110/day (Pretax) Working hours ：8:00~17:00,实习5个月,上海 丨,临床数据整理实习生,{}
http://www.shixiseng.com/intern/inn_pmuxzytpqejx,100-200/天 丨,"5天/周

丨",其他,工作职责： 1、 协助数据研究部进行项目相关资料的搜集和研究； 2、协助完成数据分析报告、数据报表项目相关文档工作； 3、能够利用excel工具进行筛选、合并、匹配等数据处理； 4、协助完成项目报告的印制和邮寄； 5、完成上级交代的其他工作； 任职要求： 1、本科大四学生，专业不限；统计学、数学或计算机相关专业优先； 2、对数据敏感，熟练运用excel办公软件； 3、一周五天，至少连续三个月在公司工作； 4、杭州主城区大四学生优先考虑； 5、工作积极主动、认真细心、善于团队协作； 谦虚好学是我们的第一要求。如果你喜欢学习并追求进步，我们会非常欢迎！ 为大家提供如下福利： 1、	双休、各种零食免费提供； 2、	实习生享受各种节假日福利； 3、	毕业后直接留任公司的实习生，工龄延续计算； 4、	定期组织员工培训，以及户外拓展活动，激励员工与企业共同成长； 5、	完备的晋升机制，重视实习生的个人发展。,实习12个月,杭州 丨,数据分析实习生,{}
http://www.shixiseng.com/intern/inn_m8pzxxnsfwf5,100-140/天 丨,"5天/周

丨","企业服务,其它",岗位职责： 1）负责机器学习算法及数据处理方法的学习与研究； 2）负责用R语言实现以上算法的程序实现和测试工作。 岗位要求： 1）具备很强的数学功底； 2）头脑灵活、思维敏锐，有较强的学习能力，善于接受新事物，肯钻研，敢挑战； 3）具备机器学习或数据挖掘算法基础者优先； 4）有R语言等开发实际应用项目经验者优先； 5）有C语言等开发实际应用项目经验者优先。 （实习时间要求至少保证3个月以上。可提供转正机会。） 薪酬福利及职位发展： 1、公司提供富有竞争力的薪酬（2000~3000元/月，或面议）。 2、提供3星级酒店式公寓+免费午餐和晚餐+一周双休 3、实习地点：中冶赛迪研发中心（重庆市北部新区出口加工区）。 公司可提供如下福利： -公司提供完善的实习生商业保险； -公司提供各种专业的业务培训，为每位新员工配备1名导师； -公司提供配套齐全的体育设施（室内羽毛球馆、篮球场、足球场、游泳馆、电影院、健身房、台球室、乒乓球馆等），满足您多样化的运动娱乐需求； -公司提供丰富多彩的员工活动。 公司地址：重庆市北部新区汇金路11号 公司简介：中冶赛迪集团有限公司是世界500强企业——中国冶金科工集团的子公司，是集应用技术研发、经济技术咨询、规划设计、工程总承包、成套装备、工程监理、技术服务于一体的工程技术服务集团。（更多介绍详见公司网址）,实习4个月,重庆 丨,数据挖掘/机器学习,{}
http://www.shixiseng.com/intern/inn_vvjsulgb1sp9,80-98/天 丨,"5天/周

丨",会务展览,岗位描述： 1.配合展会项目完成前期专业观众数据整理、数据分析、观众邀请、数据更新、预登记服务等； 2.配合展会项目完成后期数据录入、观众回访、数据统计及分析. 岗位要求： 1. 普通话标准，大专及以上学历，专业不限，会展、市场营销、电子商务、策划等相关专业优先； 2. 具有良好的执行能力、表达能力和团队协作能力，思维活跃，善于沟通，能吃苦耐劳； 3. 积极主动、善于思考、较强的人际沟通能力、踏实肯干，有强烈的求知欲望和责任心； 4. 应届毕业生及大三、大四学生均可。 薪酬福利： 1、固定工资1500元/月+绩效工资+200全勤奖 2、双休及法定节假日 3、工作时间：9：00——12：00   13：30——17：30 4、每周部门小活动 5、专业技能培训及就业指导 * 联系方式 公司地址：武汉市武昌区楚河汉街总部国际大厦E座27楼 联系部门：市场营销部数据中心 ​ ​,实习3个月,武汉 丨,数据中心实习生,{}
http://www.shixiseng.com/intern/inn_ujnbltpg6smj,120-160/天 丨,"6天/周

丨",生物材料,管理公司数据，并对数据进行整理、分类和备份,实习3个月,北京 丨,数据专员,{}
http://www.shixiseng.com/intern/inn_odfprrikhuut,49-50/天 丨,"5天/周

丨",文化/传媒,日常工作： 运用可视化工具进行报告制作，运用互联网监测工具监测网站效果等 要求： 本科或研究生，对数字敏感，喜欢与数据相关工作； 了解主流可视化软件，例如：Tableau； 对广告行业有浓厚兴趣，善于沟通，有良好的英文基础，吃苦耐劳； 工作时间：一周五天，基本无加班； 对软件开发有兴趣。 数学和统计专业优先考虑。 有可视化工具经验优先考虑,实习5个月,北京 丨,数据分析与开发,{}
http://www.shixiseng.com/intern/inn_t63rj8emvlhf,120-150/天 丨,"5天/周

丨","金融,计算机/互联网",工作职责： 1、两周培训后正式上岗，完成项目的分析和研究工作，独立或配合完成数据报告并进行发布、维护； 2、按要求完成技术总结、文献编辑、行业资讯搜集等工作； 3、按时参加公司组织的培训、研讨、评审会; 4、完成公司领导交代的其他工作。 实习要求： 1、本科大四及以上； 2、最少连续实习三个月，每周6天，周1到周6； 3、可于面试之后，一周内到岗； 3、有较好的数学基础，要求能熟练操作excel、sql数据库； 4、签订正式实习协议，按月发薪； 岗位培训： 1、入职后有专门的实习上岗培训，强化知识体系，务必让每一位实习生能快速掌握信用大数据的分析技能 2、培训后根据情况进行岗位分配 3、领取毕业证后可申请转正，成为公司正式员工,实习8个月,北京 丨,实习大数据分析,{}
http://www.shixiseng.com/intern/inn_nsh7w7l2jzks,80-130/天 丨,"3天/周

丨",,岗位职责： 1、整理和分析在线旅游行业和产品的基本信息； 2、收集我司和竞争力对手的产品信息，定期输出和竞争对手对比报告，并从中发现问题； 3、跟进报告对应产品经理的反馈，及问题解决方案； 4、协助部门其他日常相关事宜。 任职要求： 1、本科以上学历，大三优先； 2、熟练使用excel，word等办公软件； 3、有责任心，为人踏实，每周至少保证3天以上的实习时间； 4、统计和旅游相关经验优先。,实习16个月,上海 丨,竞争力数据分析,{}
http://www.shixiseng.com/intern/inn_mrhdjzezznvd,160-200/天 丨,"4天/周

丨",,【岗位要求】： 1.实习时间最好能在6个月以上； 2.至少掌握一种计算机编程语言，如Java/C语言/Python等； 3.对Database有一定的了解，相关专业者优先； 4.拥有自主学习能力和逻辑思维能力； 5.优秀的团队合作和 沟通能力。 【岗位职责】： -数据库方向相关研发工作。 -数据库内核相关研发工作。 【福利待遇】： 1.本科160/天，硕士200/天； 2.温馨的团队氛围； 3.领先的个人培养投入； 4.个人技术的实质提升； 5.科技前沿的工作机会； 5.标准的工业界开发流程。 【公司地址】： 北京市朝阳区北辰西路8号院2号楼 北辰世纪中心A座16层 100101。 【公司介绍】： 百分点集团成立于2009年，是中国领先的大数据技术与应用服务商。作为企业级大数据技术与应用的践行者，百分点拥有业界顶尖的研发团队、完善的研发体系以及成熟的商业实践。经过长期的技术沉淀和实践积累，百分点已经完成了大数据技术、管理、应用三位一体的大数据解决方案体系的构建。 2015年9月，百分点正式发布了全球首款企业级大数据操作系统BD-OS。在技术、应用以及数据等方面的全面优势，使得百分点获得了超过2000家互联网及实体企业的广泛认可，涵盖了制造、金融、汽车、零售、快消、电商、媒体、政府等行业龙头企业。 今年6月，在Gartner 2016 Cool Vendor评选榜单上，百分点作为五家入选公司中唯一一家大数据公司登榜；8月，百分点荣获工信部中国电子信息产业发展研究院颁发的“中国大数据企业50强”、“2016年度中国大数据金融行业创新企业”等殊荣，并以“大数据解决方案提供商”入选《大数据产业地图》，成为国内厂商中为数不多的在数据服务和基础支撑产业均有所建树的公司；9月，百分点当选毕马威评选的“中国Fintech50强”。,实习6个月,北京 丨,数据库相关实习生,{}
