url,actors,audience,director,genre,rate,title,year,...
https://movie.douban.com/subject/26760485/,"[""徐熙娣"", ""黄渤"", ""李治廷"", ""高云翔"", ""蔡康永"", ""陈汉典"", ""陈伟霆"", ""刘烨"", ""黄晓明"", ""吴奇隆"", ""佟大为"", ""李荣浩"", ""大鹏"", ""孔繁浩"", ""孔垂楠"", ""刘冬沁""]",4460,[],"[""脱口秀""]",5.7,姐姐好饿,(2016),{}
https://movie.douban.com/subject/26271094/,"[""李准基"", ""周冬雨"", ""阮经天"", ""热依扎"", ""邢佳栋"", ""柳善"", ""唐菀"", ""王子子""]",7049,"[""林育贤""]","[""爱情""]",4.7,谎言西西里,(2016),{}
https://movie.douban.com/subject/26794240/,"[""井柏然"", ""萧敬腾"", ""王凯"", ""杨烁"", ""白敬亭"", ""王嘉尔""]",3118,"[""谢涤葵""]","[""真人秀""]",6.9,我们战斗吧,(2016),{}
https://movie.douban.com/subject/26798452/,[],268,"[""王新建"", ""赵启辰""]","[""纪录片""]",9.1,重生,(2016),{}
https://movie.douban.com/subject/26184588/,"[""赵路"", ""吴磊"", ""翟巍"", ""黄莺"", ""孟祥龙"", ""洪海天"", ""夏磊"", ""海帆"", ""谢添天"", ""刘钦""]",2060,"[""沈乐平""]","[""剧情"", ""动画"", ""历史"", ""冒险"", ""武侠""]",8.6,天行九歌,(2016),{}
https://movie.douban.com/subject/26742318/,"[""罗振宇""]",275,"[""罗辑思维团队""]",[],7.8,罗辑思维 第四季,(2016),{}
https://movie.douban.com/subject/26427831/,"[""郑爽"", ""杨洋"", ""毛晓彤"", ""白宇"", ""郑业成"", ""牛骏峰"", ""崔航"", ""秦语"", ""宋欣佳怡"", ""张赫"", ""马春瑞"", ""刘颖伦"", ""陆妍淇"", ""张彬彬""]",63865,"[""林玉芬""]","[""剧情"", ""爱情""]",6.3,微微一笑很倾城,(2016),{}
https://movie.douban.com/subject/26706824/,"[""贾静雯"", ""董洁"", ""冉莹颖"", ""梅婷""]",1590,"[""刘蕾""]","[""真人秀""]",6.7,妈妈是超人,(2016),{}
https://movie.douban.com/subject/26706927/,"[""冯唐"", ""罗永浩"", ""艾丹"", ""张雪葳"", ""吴小飘""]",368,[],"[""真人秀""]",7.4,搜神记,(2016),{}
https://movie.douban.com/subject/26607969/,"[""王学兵"", ""马伊琍""]",,"[""唐高鹏""]","[""犯罪""]",,未择之路,(2016),{}
https://movie.douban.com/subject/25938969/,"[""赵路"", ""戴超行""]",225,"[""小暖文化""]","[""科幻"", ""动画""]",7.1,双月之城,(2015),{}
https://movie.douban.com/subject/26647117/,"[""姜武"", ""宋洋"", ""袁文康""]",,"[""忻钰坤""]","[""悬疑"", ""犯罪""]",,山野追踪,(2018),{}
https://movie.douban.com/subject/26410673/,"[""张国强"", ""王挺"", ""曹曦文"", ""汪裴"", ""刘世龙"", ""张洪睿"", ""隋咏良"", ""方川"", ""王智"", ""杜语庭""]",3508,"[""梦继""]","[""剧情"", ""战争""]",7.9,三八线,(2016),{}
https://movie.douban.com/subject/24859459/,"[""杨玏"", ""陈瑶"", ""张丹峰"", ""蔡文静"", ""马可"", ""董春辉"", ""郭鹏"", ""王若心"", ""苗驰"", ""李岱昆"", ""柏智杰"", ""徐悦"", ""王紫璇"", ""刘奕君""]",5246,"[""杨文军""]","[""剧情"", ""爱情""]",5.6,致青春,(2016),{}
https://movie.douban.com/subject/26821032/,"[""马天宇"", ""于小彤"", ""刘宪华""]",1481,"[""吴叶""]","[""真人秀""]",8.4,放开我北鼻 第一季,(2016),{}
https://movie.douban.com/subject/26348798/,"[""任达华"", ""霍建华"", ""张赫"", ""热依扎"", ""车晓"", ""千田爱纱"", ""连凯"", ""韩志硕"", ""高捷""]",5799,"[""麦咏麟""]","[""悬疑"", ""犯罪""]",4.5,真相禁区,(2016),{}
https://movie.douban.com/subject/25761095/,"[""黄海冰"", ""袁咏仪"", ""俞飞鸿"", ""叶璇"", ""侯祥玲"", ""马晓伟"", ""郭常辉"", ""张亚坤"", ""杜若溪"", ""丁海峰"", ""刘冬"", ""李沁谣"", ""张鲁一"", ""罗嘉良"", ""严屹宽"", ""兰道尔·洛威"", ""刘璇""]",547,"[""路奇""]","[""剧情"", ""历史"", ""战争""]",6.9,东方战场,(2016),{}
https://movie.douban.com/subject/26325455/,"[""黄轩"", ""高鑫"", ""王思思"", ""鲍鲲"", ""曹征"", ""刘莉莉"", ""高冬平"", ""李依蔓"", ""张瑶"", ""李晓峰"", ""韩童生"", ""于震"", ""荆浩""]",2330,"[""徐昂""]","[""剧情"", ""悬疑""]",6.8,猎人,(2016),{}
https://movie.douban.com/subject/26842700/,"[""艾伦"", ""张小斐"", ""衣云鹤""]",271,"[""殷博""]","[""喜剧""]",7.6,若是如此,(2016),{}
https://movie.douban.com/subject/26757989/,[],,"[""徐浩峰""]","[""动作"", ""武侠"", ""古装""]",,天涯明月刀,(2018),{}
https://movie.douban.com/subject/26655581/,"[""孟非"", ""王祖蓝"", ""谢依霖"", ""尉迟琳嘉"", ""姜振宇""]",2199,[],"[""脱口秀""]",7.5,四大名助,(2016),{}
https://movie.douban.com/subject/25817053/,"[""刘诗诗"", ""霍建华"", ""黄轩"", ""李呈媛"", ""袁文康"", ""金晨"", ""吴磊"", ""何音"", ""何晴"", ""刘立伟"", ""王春元"", ""朱虹"", ""于莎莎"", ""王新民"", ""王丽媛"", ""张雷"", ""张柏俊"", ""邓立民"", ""吕梁"", ""方子春"", ""顾艳"", ""卢森堡"", ""张皓然"", ""谭歆柔"", ""李超"", ""左金珠"", ""马湘宜"", ""易凝"", ""胡冰卿"", ""冯丽丽"", ""徐晓璐"", ""公方敏"", ""常晋"", ""李玮珽"", ""彭豆豆"", ""陈欣予"", ""张逸杰"", ""张籽沐"", ""崔可法"", ""屈刚"", ""徐鹏凯"", ""陆梅芳"", ""曲哲明"", ""韩振华"", ""盛朗熙"", ""陆媛媛"", ""杨光"", ""项瑾"", ""金龙"", ""周彦呈"", ""姬晓飞"", ""侯俊龙"", ""于永海"", ""李昱孚"", ""楼芸昊"", ""武泽锦熙"", ""胡顺儿"", ""夏子瑜"", ""王豹""]",19243,"[""李国立"", ""郑伟文"", ""卢泽良""]","[""剧情"", ""古装""]",6.1,女医明妃传,(2016),{}
https://movie.douban.com/subject/26345736/,"[""赵丽颖"", ""张翰"", ""童菲"", ""丁一宇"", ""涂世旻"", ""阿兰"", ""许峰"", ""何文辉"", ""王译唯"", ""牟丛"", ""金士杰"", ""宋轶""]",9795,"[""郭大雷""]","[""喜剧"", ""爱情""]",4.6,女汉子真爱公式,(2016),{}
https://movie.douban.com/subject/26702289/,"[""王俊凯"", ""王源"", ""易烊千玺""]",2226,"[""郑芬芬""]","[""剧情"", ""科幻"", ""悬疑""]",5.8,超少年密码,(2016),{}
https://movie.douban.com/subject/26386738/,"[""黄志忠"", ""倪大红"", ""李幼斌"", ""李乃文"", ""柯蓝""]",374,"[""刘飚""]","[""剧情""]",7.6,金水桥边,(2016),{}
https://movie.douban.com/subject/26642149/,[],1942,"[""王童"", ""王昕轶""]","[""真人秀""]",9.6,急诊室故事 第二季,(2015),{}
https://movie.douban.com/subject/26755582/,[],148,[],"[""纪录片""]",7.2,辣椒的味道,(2016),{}
https://movie.douban.com/subject/26830016/,"[""张昕宇"", ""梁红""]",112,[],"[""纪录片""]",8.9,张梁记,(2016),{}
https://movie.douban.com/subject/26734007/,"[""吉川晃司"", ""兼清麻美"", ""長谷川勝彦""]",,[],[],,司马迁和武帝　《史记》诞生的秘密 古代中国　よみがえる伝説「第三集　司馬遷と武帝～“史記”誕生秘話～」,(2016),{}
https://movie.douban.com/subject/26794337/,"[""史文杰"", ""刁三多""]",249,"[""肖崴""]","[""动作"", ""纪录片""]",8.5,功夫少林,(2016),{}
https://movie.douban.com/subject/26798463/,"[""雷鸣"", ""杨青霖""]",1236,"[""黄河""]","[""惊悚"", ""恐怖""]",3.9,笔仙大战贞子,(2016),{}
https://movie.douban.com/subject/26762755/,"[""白客"", ""张本煜"", ""小爱"", ""柯达"", ""孔连顺"", ""刘循子墨""]",2859,"[""刘循子墨""]","[""喜剧"", ""短片""]",7.3,报告老板 第二季,(2016),{}
https://movie.douban.com/subject/26820704/,"[""张艺兴"", ""关晓彤"", ""孙红雷"", ""江疏影"", ""车晓"", ""李文玲""]",911,"[""张晓波""]","[""喜剧"", ""爱情""]",6.9,好先生番外篇,(2016),{}
https://movie.douban.com/subject/26613450/,"[""陈柏霖"", ""宋智孝"", ""余文乐"", ""周冬雨"", ""魏大勋"", ""李沁""]",4715,[],"[""真人秀""]",6.6,我们相爱吧 第二季,(2016),{}
https://movie.douban.com/subject/26835348/,"[""A大调"", ""哐当"", ""永不停歇的蛋炒饭喷泉""]",1370,"[""柏晓""]","[""剧情"", ""喜剧"", ""动画"", ""短片""]",7.3,一条大鱼叫海棠,(2016),{}
https://movie.douban.com/subject/25809281/,"[""黄志忠"", ""郑昊"", ""吴越"", ""马境"", ""程煜"", ""岳红"", ""杨昆""]",534,"[""董亚春""]","[""剧情"", ""爱情"", ""家庭""]",7.5,生命中的好日子,(2016),{}
https://movie.douban.com/subject/26719002/,"[""Zhang Li"", ""Zhang Mingjun""]",190,"[""张撼依""]",[],6.2,枝繁叶茂,(2016),{}
https://movie.douban.com/subject/26389697/,"[""黄晓明"", ""徐峥"", ""蒲巴甲"", ""罗晋"", ""汤镇业"", ""锦荣"", ""谭凯"", ""姜超"", ""赵亮"", ""车晓"", ""楼佳悦"", ""赵文瑄""]",15602,"[""霍建起""]","[""历史""]",5.2,大唐玄奘,(2016),{}
https://movie.douban.com/subject/26744947/,[],366,"[""张虹""]","[""纪录片""]",8.2,围棋,(2016),{}
https://movie.douban.com/subject/26703893/,"[""汪涵"", ""袁弘"", ""赵雅芝"", ""刘嘉玲"", ""莫文蔚"", ""陈乔恩"", ""江一燕"", ""谢娜"", ""奚梦瑶"", ""徐娇""]",4884,"[""陈汝涵""]","[""真人秀""]",7.1,我们来了,(2016),{}
https://movie.douban.com/subject/26369809/,"[""靳东"", ""齐奎"", ""王梓权"", ""韩雨芹"", ""刘立"", ""李昊臻"", ""李依伊"", ""吴谨言"", ""萧浩冉"", ""杜宁林"", ""焦体怡""]",,"[""潘镜丞""]","[""剧情"", ""悬疑""]",,守卫者·浮出水面,(2018),{}
https://movie.douban.com/subject/26805645/,[],116,"[""李成才""]","[""剧情"", ""纪录片"", ""传记"", ""真人秀""]",8.5,创新之路,(2016),{}
https://movie.douban.com/subject/26339515/,"[""蒋昌建"", ""魏坤琳"", ""陶晶莹"", ""张召忠"", ""郭敬明""]",3191,[],"[""真人秀""]",7.9,最强大脑 第三季,(2016),{}
https://movie.douban.com/subject/26219218/,"[""张歆艺"", ""袁弘"", ""江珊"", ""孙淳"", ""高鑫"", ""李凤绪"", ""袁文康"", ""迟篷"", ""吕夏"", ""肖雨雨"", ""马书良"", ""朱锐"", ""冯鹏"", ""薛佳凝"", ""熊乃瑾""]",385,"[""沈严"", ""刘海波""]","[""剧情"", ""悬疑""]",7.4,穿越谜团,(2016),{}
https://movie.douban.com/subject/26740492/,"[""鹿晗""]",1681,[],"[""真人秀""]",8.3,你好，是鹿晗吗,(2016),{}
https://movie.douban.com/subject/26331700/,"[""刘烨"", ""布鲁斯·威利斯"", ""宋承宪"", ""艾德里安·布洛迪"", ""黄圣依"", ""谢霆锋"", ""范冰冰"", ""陈伟霆"", ""张钧甯"", ""曾志伟"", ""刘晓庆"", ""任达华"", ""范伟"", ""钟镇涛"", ""拉莫·威利斯"", ""马苏"", ""汪东城"", ""胡兵"", ""耿乐"", ""王婉中"", ""冯远征"", ""车永莉"", ""吕良伟"", ""黄海冰"", ""涩谷天马"", ""曹可凡"", ""爱新觉罗·启星"", ""周丽淇"", ""翟子陌""]",,"[""萧锋""]","[""剧情"", ""动作"", ""历史"", ""战争""]",,大轰炸,(2017),{}
https://movie.douban.com/subject/26830041/,[],181,"[""谢君文"", ""郑燕"", ""王刚"", ""李玲"", ""蔡志刚"", ""杜小荣""]","[""纪录片""]",9.3,塔里木河,(2016),{}
https://movie.douban.com/subject/26422700/,"[""佟丽娅""]",272,"[""库尔班江·赛买提""]","[""纪录片""]",8.3,我从新疆来,(2015),{}
https://movie.douban.com/subject/26315270/,"[""梁家辉"", ""佟大为"", ""周冬雨"", ""邓家佳"", ""魏晨"", ""曹卫宇""]",13713,"[""徐伟""]","[""动作"", ""悬疑"", ""犯罪""]",5.7,冰河追凶,(2016),{}
https://movie.douban.com/subject/26177735/,[],329,"[""张扬""]","[""剧情""]",6.3,皮绳上的魂,(2016),{}
https://movie.douban.com/subject/26721328/,[],43,"[""陈卓玲""]","[""纪录片"", ""短片""]",8.9,华人移民史 - 闯拉美,(2016),{}
https://movie.douban.com/subject/26638107/,[],158,"[""叶云""]","[""纪录片""]",8.1,对看,(2015),{}
https://movie.douban.com/subject/26614088/,"[""陈伟霆"", ""张艺兴"", ""赵丽颖"", ""应昊茗"", ""袁冰妍"", ""王闯"", ""张铭恩"", ""王美人"", ""张鲁一"", ""李宗翰"", ""李乃文"", ""郑国霖"", ""杨紫茳"", ""胡耘豪""]",30158,"[""梁胜权""]","[""剧情"", ""悬疑""]",5.6,老九门,(2016),{}
https://movie.douban.com/subject/26344996/,"[""钟汉良"", ""颖儿"", ""乔振宇""]",,"[""杨玄""]","[""剧情""]",,爱情的开关,(2018),{}
https://movie.douban.com/subject/26803819/,"[""邓家佳"", ""孙艺洲"", ""李佳航"", ""李金铭""]",1824,"[""韦正""]","[""喜剧""]",7.0,爱情公寓番外篇之开心原力,(2016),{}
https://movie.douban.com/subject/26776397/,"[""把文翰"", ""钱小华"", ""庄崧冽"", ""吴永红"", ""钱海英（Tina）"", ""毛继鸿"", ""张强""]",55,"[""施秋荣"", ""胡弦""]","[""纪录片""]",7.2,内心引力,(2016),{}
https://movie.douban.com/subject/26614081/,"[""代永翼"", ""中村绘里子"", ""西田雅一"", ""小林大紀"", ""畑中万里江"", ""林大地"", ""江口菜子"", ""山口由里子""]",1762,"[""鈴木行"", ""李豪凌""]","[""动画""]",7.1,从前有座灵剑山 霊剣山 星屑たちの宴,(2016),{}
https://movie.douban.com/subject/26742474/,"[""张若昀"", ""于朦胧"", ""毛晓彤"", ""周奇奇"", ""杨烁"", ""吴秀波"", ""胡军"", ""黄维德"", ""白雨"", ""李念"", ""唐文龙""]",,"[""张健""]","[""剧情"", ""古装""]",,霍去病,(2017),{}
https://movie.douban.com/subject/26370431/,"[""陈妍希"", ""亨利·伊安·库斯克"", ""杰克逊·拉斯波恩"", ""姜成镐"", ""马志"", ""伊丽莎白·宋"", ""劳伦·斯威特赛尔"", ""陈苗""]",364,"[""林浩然""]","[""爱情"", ""悬疑""]",4.5,夏威夷之恋 The Pali Road,(2016),{}
https://movie.douban.com/subject/26366496/,"[""金城武"", ""侯孝贤""]",,"[""姜文""]","[""剧情""]",,侠隐,(2019),{}
https://movie.douban.com/subject/26605913/,"[""陈若轩"", ""王泷正"", ""袁晶"", ""彭渤"", ""张翔"", ""吴国华""]",4191,"[""程浩""]","[""犯罪""]",6.7,心理罪2,(2016),{}
https://movie.douban.com/subject/26738092/,"[""宋芸桦"", ""佟梦实"", ""刘倩妤"", ""侯彦西"", ""蒋林伶"", ""颜敬杰"", ""王畅唱""]",1647,"[""沈沁源""]","[""剧情"", ""爱情""]",6.4,别那么骄傲,(2016),{}
https://movie.douban.com/subject/26811769/,"[""白燕升"", ""贾樟柯"", ""朱时茂"", ""王潮歌"", ""梁宏达"", ""李阿红"", ""梅向荣"", ""刘慈欣"", ""任志宏"", ""姜昆"", ""高保利"", ""雪小禅"", ""单院民"", ""大山"", ""方青卓"", ""徐春妮"", ""蒙曼"", ""纪连海"", ""聂建华"", ""郭兰英"", ""周涛"", ""张泉灵"", ""洪剑涛"", ""任衍钢"", ""李海渊"", ""王振宇"", ""王立伟"", ""魏民"", ""席小军"", ""张吉福"", ""胡玉亭"", ""王宇燕"", ""郑连生"", ""刘润民"", ""李鸣宇"", ""王文林"", ""张涛"", ""娄乃鸣"", ""王立群"", ""刘芳菲"", ""辛礼生""]",144,"[""宫巧利""]","[""脱口秀""]",8.9,人说山西好风光,(2016),{}
https://movie.douban.com/subject/26088464/,"[""张铎"", ""李亚天"", ""杨旻娜"", ""徐百卉"", ""石文中"", ""林栋甫"", ""范艳"", ""胡译仁"", ""原梓霏""]",250,"[""刘雪松""]","[""剧情"", ""战争""]",8.1,风云年代,(2016),{}
https://movie.douban.com/subject/26694967/,[],2530,[],"[""纪录片""]",9.4,航拍中国 第一季,(2017),{}
https://movie.douban.com/subject/26253737/,"[""李治廷"", ""金荷娜"", ""文梅森"", ""刘松仁"", ""吕中"", ""苑琼丹""]",1507,"[""曹溱模""]","[""剧情"", ""喜剧"", ""爱情""]",5.6,非常父子档,(2016),{}
https://movie.douban.com/subject/26794795/,"[""何炅"", ""王嘉尔""]",3030,[],"[""真人秀""]",7.4,拜托了冰箱 第二季,(2016),{}
https://movie.douban.com/subject/26607928/,"[""陈伟霆"", ""唐艺昕"", ""郑秀妍"", ""谢霆锋"", ""钟欣潼"", ""何炅"", ""杜海涛"", ""隋凯"", ""索朗尼玛"", ""王梓谦"", ""徐仁国"", ""孙怡"", ""刘小倩"", ""聂子皓""]",8223,"[""邹佡""]","[""喜剧"", ""爱情""]",3.9,那件疯狂的小事叫爱情,(2016),{}
https://movie.douban.com/subject/26673947/,"[""岳松"", ""释彦能"", ""李宇菲"", ""邹兆龙"", ""陈惠敏"", ""尚铁龙"", ""徐冬梅"", ""杨骏"", ""李长海"", ""姜宝成"", ""元武"", ""董江涛""]",2105,"[""岳松""]","[""剧情"", ""动作""]",5.2,超级保镖,(2016),{}
https://movie.douban.com/subject/25845978/,"[""乔振宇"", ""肖茵"", ""申军谊"", ""袁志博"", ""李修贤"", ""于小慧"", ""陈创"", ""丁勇岱""]",199,"[""马鲁剑""]","[""剧情""]",8.7,浴血重生,(2015),{}
https://movie.douban.com/subject/26834058/,"[""徐小平"", ""熊晓鸽"", ""姚劲波"", ""李国庆"", ""龙宇""]",149,"[""刘爽""]",[],9.1,合伙中国人,(2016),{}
https://movie.douban.com/subject/26835284/,[],55,"[""非可""]","[""纪录片""]",9.1,书房里的中国：纸寿千年,(2016),{}
https://movie.douban.com/subject/26774772/,"[""李菁"", ""曹云金"", ""马丽"", ""周韦彤"", ""林雪"", ""盛朗熙"", ""秦沛"", ""李曼"", ""金蓓蓓"", ""隋存毅"", ""崔倓"", ""李璐"", ""綦光"", ""高毅"", ""杜沁怡"", ""刘泽"", ""何苗"", ""孙童心"", ""杨乔雅"", ""刘歌"", ""刘邦邦""]",3050,"[""王莉""]","[""喜剧""]",6.5,情况不妙,(2016),{}
https://movie.douban.com/subject/25876760/,"[""董子健"", ""李梦"", ""尚铁龙"", ""李大光"", ""唐小然"", ""张陆"", ""杨皓宇"", ""巴特尔"", ""刘惠""]",8137,"[""相国强""]","[""剧情"", ""喜剧"", ""爱情""]",6.7,少年巴比伦,(2015),{}
https://movie.douban.com/subject/26821307/,"[""于镭"", ""冯子杰"", ""原俊"", ""郝晓伟"", ""陈峥"", ""胡辰""]",155,"[""于镭""]","[""剧情""]",7.6,造化,(2015),{}
https://movie.douban.com/subject/26639186/,"[""鹿晗"", ""张丹峰"", ""大张伟"", ""潘玮柏"", ""陈嘉桦"", ""刘敏涛"", ""薛之谦"", ""张慧雯"", ""魏晨""]",4849,"[""郑蔚""]","[""真人秀""]",7.4,我去上学啦 第二季,(2016),{}
https://movie.douban.com/subject/26301582/,"[""井柏然"", ""杨颖"", ""李沁"", ""王思聪"", ""刘循子墨"", ""吴倩"", ""谭松韵"", ""程伊"", ""白宇"", ""李现"", ""王子杰"", ""李九霄"", ""王子桀"", ""陈梦秦""]",59680,"[""赵天宇""]","[""爱情""]",5.2,微微一笑很倾城,(2016),{}
https://movie.douban.com/subject/26759650/,"[""汪涵"", ""宁静"", ""周杰"", ""薛之谦"", ""钱枫"", ""刘维""]",7143,[],"[""脱口秀""]",7.1,火星情报局 第一季,(2016),{}
https://movie.douban.com/subject/26695145/,"[""王宁"", ""修睿"", ""王自健"", ""王鸥"", ""刘雅瑟"", ""晨阳"", ""王砚辉"", ""李子雄"", ""常蓝天"", ""刘桦"", ""褚峰"", ""彭波""]",6119,"[""江涛""]","[""喜剧"", ""冒险""]",5.9,发条城市,(2016),{}
https://movie.douban.com/subject/26838065/,[],208,"[""程丹"", ""郭巍""]","[""纪录片""]",7.9,中国文房四宝,(2016),{}
https://movie.douban.com/subject/26184561/,[],,"[""陈可辛""]","[""传记"", ""运动""]",,李娜 Li Na,(2018),{}
https://movie.douban.com/subject/21335171/,"[""冯绍峰"", ""张静初"", ""吴刚"", ""唐嫣"", ""张翰"", ""杜淳"", ""杜志国"", ""邢佳栋"", ""张光北"", ""胡明"", ""程媛媛"", ""胡海峰"", ""李炫臻"", ""大卫·伍德雷"", ""达伦·格罗夫纳"", ""兰道尔·洛威""]",,"[""张番番""]","[""科幻""]",,三体,(2019),{}
https://movie.douban.com/subject/26815067/,"[""黄磊""]",246,[],"[""真人秀""]",7.9,黄小厨的春夏秋冬 第一季,(2016),{}
https://movie.douban.com/subject/26352440/,"[""郭富城"", ""杨子姗"", ""郝蕾"", ""安志杰"", ""高捷"", ""周雨彤"", ""李浩菲"", ""春夏"", ""范湉湉""]",11080,"[""吴中天""]","[""爱情""]",5.6,天亮之前,(2016),{}
https://movie.douban.com/subject/26822105/,"[""李兰陵"", ""刘明月"", ""沈念如"", ""藤新"", ""杨天翔""]",774,"[""李豪凌""]","[""剧情"", ""动画"", ""同性"", ""奇幻""]",7.8,灵契,(2016),{}
https://movie.douban.com/subject/26827914/,[],,"[""朱声仄""]",[],,又一年 Another Year,(2016),{}
https://movie.douban.com/subject/26675648/,"[""马东"", ""蔡康永"", ""高晓松""]",5765,"[""牟頔""]","[""脱口秀""]",8.0,奇葩来了,(2016),{}
https://movie.douban.com/subject/26821313/,[],71,"[""赵易""]","[""动画"", ""短片""]",7.6,八里沟 LÖSS,(2015),{}
https://movie.douban.com/subject/25843976/,"[""吴亦凡"", ""韩庚"", ""卢杉"", ""包贝尔"", ""周元"", ""张瑶""]",40299,"[""赵真奎""]","[""爱情""]",4.8,夏有乔木 雅望天堂,(2016),{}
https://movie.douban.com/subject/25849006/,"[""包贝尔"", ""宋佳"", ""朱亚文"", ""焦俊艳"", ""郭京飞"", ""郭涛"", ""马伊琍"", ""李晨"", ""陈赫"", ""常远"", ""包文婧"", ""九孔"", ""于莎莎"", ""张一鸣"", ""文章""]",45002,"[""文章""]","[""喜剧"", ""爱情""]",5.3,陆垚知马俐,(2016),{}
https://movie.douban.com/subject/26330955/,"[""张伟"", ""张秉君"", ""谭笑""]",4188,"[""丁亮"", ""林永长""]","[""喜剧"", ""动画"", ""冒险""]",6.2,熊出没之熊心归来,(2016),{}
https://movie.douban.com/subject/11589036/,"[""杰克·布莱克"", ""安吉丽娜·朱莉"", ""达斯汀·霍夫曼"", ""成龙"", ""塞斯·罗根"", ""刘玉玲"", ""大卫·克罗斯"", ""詹姆斯·洪"", ""布莱恩·科兰斯顿"", ""凯特·哈德森"", ""J·K·西蒙斯"", ""兰德尔·杜克·金""]",162742,"[""吕寅荣"", ""亚历山德罗·卡罗尼""]","[""喜剧"", ""动作"", ""动画"", ""冒险""]",7.7,功夫熊猫3 Kung Fu Panda 3,(2016),{}
https://movie.douban.com/subject/26820729/,"[""韩潇"", ""JY""]",519,[],"[""真人秀""]",8.1,Super Liar,(2016),{}
https://movie.douban.com/subject/25921812/,"[""任素汐"", ""大力"", ""刘帅良"", ""裴魁山"", ""阿如那"", ""韩彦博"", ""卜冠今"", ""王堃"", ""高阳"", ""苏千越"", ""查尔斯·亚瑟"", ""王峰""]",227533,"[""周申"", ""刘露""]","[""剧情"", ""喜剧""]",8.3,驴得水,(2016),{}
https://movie.douban.com/subject/22621034/,"[""郭晓东"", ""余男"", ""应岱臻"", ""孙怡""]",77,"[""黄尧""]","[""爱情""]",6.4,欢·爱,(2016),{}
https://movie.douban.com/subject/26415255/,"[""李易峰"", ""周冬雨"", ""张鲁一"", ""李小冉"", ""张若昀"", ""阚清子"", ""魏巍"", ""尹正"", ""王劲松"", ""史超"", ""刘珈彤"", ""王婉娟"", ""吴云飞""]",27117,"[""金琛"", ""周远舟""]","[""剧情"", ""悬疑""]",6.3,麻雀,(2016),{}
https://movie.douban.com/subject/26744074/,"[""王子睿"", ""刘语乔"", ""张歌"", ""杨舒枫""]",447,"[""刘迪洋""]","[""喜剧"", ""爱情"", ""奇幻""]",7.7,假如我有超能力,(2016),{}
https://movie.douban.com/subject/25835485/,"[""孙维民"", ""唐国强"", ""黄薇"", ""卢奇"", ""王伍福"", ""马晓伟"", ""李世玺"", ""牛犇"", ""丁柳元"", ""杨步亭"", ""赵力强""]",1187,"[""陈力""]","[""剧情"", ""传记""]",8.1,海棠依旧,(2016),{}
https://movie.douban.com/subject/26740041/,"[""黎明"", ""林依晨"", ""魏晨"", ""谢依霖"", ""郑元畅"", ""盛一伦"", ""朱珠"", ""李小鹏"", ""王濛"", ""潘晓婷"", ""唐晓天"", ""陈楚河""]",5460,"[""易骅""]","[""真人秀""]",8.2,非凡搭档,(2016),{}
https://movie.douban.com/subject/26724703/,"[""毕游侠"", ""JY"", ""雪妍"", ""PDD"", ""Mint"", ""二龙"", ""啦啦啦"", ""斯佑天"", ""最蓝"", ""起小点"", ""火树"", ""Gogoing"", ""半个橙子"", ""KK小神"", ""基轮""]",594,[],"[""悬疑"", ""真人秀""]",9.0,Lying Man 第三季,(2016),{}
https://movie.douban.com/subject/26425088/,"[""张国立"", ""姚晨"", ""窦骁"", ""叶一云"", ""陈赫"", ""贾樟柯"", ""张一白"", ""邬君梅"", ""周冬雨"", ""王千源"", ""范伟"", ""张歆艺"", ""张译""]",10129,"[""张猛""]","[""剧情"", ""家庭""]",6.4,一切都好,(2016),{}
https://movie.douban.com/subject/26428938/,"[""陈晓"", ""杜天皓"", ""刘芮麟"", ""李现"", ""吴优"", ""蓝盈莹"", ""姚蜜"", ""王啸坤"", ""蒋雪鸣""]",7268,"[""张琦""]","[""爱情""]",7.3,睡在我上铺的兄弟,(2016),{}
https://movie.douban.com/subject/26827707/,"[""付静冉"", ""张延"", ""王劲松""]",194,"[""王一寓""]","[""剧情"", ""家庭"", ""儿童""]",8.6,游泳回家,(2016),{}
https://movie.douban.com/subject/26270502/,"[""张震"", ""杨幂"", ""张译"", ""雷佳音"", ""辛芷蕾"", ""李媛""]",,"[""路阳""]","[""动作"", ""武侠"", ""古装""]",,绣春刀II：修罗战场,(2017),{}
https://movie.douban.com/subject/26684708/,"[""杨奇鸣"", ""蔡文静"", ""安圣浩"", ""金澔辰"", ""黄以娜"", ""孙夕尧"", ""韩雪薇""]",2358,"[""五百"", ""杨苗""]","[""剧情""]",6.4,灭罪师,(2016),{}
https://movie.douban.com/subject/26842693/,[],113,"[""廖烨""]","[""纪录片""]",9.5,角逐超高空,(2016),{}
https://movie.douban.com/subject/26384086/,"[""王子文"", ""祖峰"", ""张棪琰"", ""尤勇"", ""倪虹洁"", ""任正彬"", ""曹征"", ""郭广平"", ""曹力"", ""曹卫宇"", ""曹培昌"", ""肖涵""]",853,"[""牟晓杰""]","[""剧情"", ""悬疑""]",5.0,双刺,(2016),{}
https://movie.douban.com/subject/26815848/,"[""张一山"", ""吴优"", ""常戎"", ""张锦程"", ""杜子名"", ""王戈"", ""葛铮"", ""白一弘"", ""孙佳雨"", ""张雨剑"", ""于笑"", ""李又麟"", ""徐冬冬"", ""门东毅"", ""虞朗""]",,"[""张睿""]","[""剧情"", ""犯罪""]",,余罪 第三季,(2017),{}
