,rating,time
16596,3,2017/8/4 17:19
40107,5,2017/8/4 17:18
88567,3,2017/8/4 17:18
5285,4,2017/8/4 17:18
76361,5,2017/8/4 17:18
47664,3,2017/8/4 17:18
14316,5,2017/8/4 17:18
75517,5,2017/8/4 17:17
11014,4,2017/8/4 17:17
7805,4,2017/8/4 17:17
101799,5,2017/8/4 17:17
99700,5,2017/8/4 17:17
21653,4,2017/8/4 17:16
64478,4,2017/8/4 17:16
84855,5,2017/8/4 17:16
86087,4,2017/8/4 17:16
111794,4,2017/8/4 17:16
46965,1,2017/8/4 17:16
94053,5,2017/8/4 17:16
83323,3,2017/8/4 17:15
69559,3,2017/8/4 17:15
82501,5,2017/8/4 17:15
58304,1,2017/8/4 17:14
54281,5,2017/8/4 17:14
109254,4,2017/8/4 17:14
88249,5,2017/8/4 17:14
95113,5,2017/8/4 17:14
37243,4,2017/8/4 17:14
90717,5,2017/8/4 17:14
23244,3,2017/8/4 17:14
35429,5,2017/8/4 17:14
21529,2,2017/8/4 17:14
39841,4,2017/8/4 17:13
73631,3,2017/8/4 17:13
21150,3,2017/8/4 17:13
97903,5,2017/8/4 17:13
78850,5,2017/8/4 17:12
4856,4,2017/8/4 17:12
33130,3,2017/8/4 17:12
53502,4,2017/8/4 17:12
74832,5,2017/8/4 17:12
43342,5,2017/8/4 17:12
100600,5,2017/8/4 17:12
27464,1,2017/8/4 17:12
102550,5,2017/8/4 17:12
68176,1,2017/8/4 17:12
105942,5,2017/8/4 17:11
38345,5,2017/8/4 17:11
43476,4,2017/8/4 17:11
41164,5,2017/8/4 17:11
91959,5,2017/8/4 17:11
58557,4,2017/8/4 17:11
71053,4,2017/8/4 17:11
24039,3,2017/8/4 17:11
93803,5,2017/8/4 17:11
43149,3,2017/8/4 17:11
48854,5,2017/8/4 17:11
66007,5,2017/8/4 17:11
84678,5,2017/8/4 17:10
60881,5,2017/8/4 17:10
14624,5,2017/8/4 17:10
14764,5,2017/8/4 17:10
66245,5,2017/8/4 17:10
13397,4,2017/8/4 17:09
68924,3,2017/8/4 17:09
78017,5,2017/8/4 17:09
21361,5,2017/8/4 17:09
18664,5,2017/8/4 17:09
61942,,2017/8/4 17:09
43437,5,2017/8/4 17:08
97492,5,2017/8/4 17:08
68147,5,2017/8/4 17:08
3687,5,2017/8/4 17:08
86389,3,2017/8/4 17:08
108791,5,2017/8/4 17:08
22662,5,2017/8/4 17:07
7476,4,2017/8/4 17:07
64198,5,2017/8/4 17:07
81831,4,2017/8/4 17:07
23599,2,2017/8/4 17:07
47136,5,2017/8/4 17:07
49654,3,2017/8/4 17:07
97330,4,2017/8/4 17:07
77486,5,2017/8/4 17:07
81738,4,2017/8/4 17:06
57596,1,2017/8/4 17:06
71212,4,2017/8/4 17:06
43933,3,2017/8/4 17:06
112314,5,2017/8/4 17:06
35517,4,2017/8/4 17:06
61650,2,2017/8/4 17:05
12602,4,2017/8/4 17:05
40945,3,2017/8/4 17:05
68921,5,2017/8/4 17:05
75567,5,2017/8/4 17:05
84572,5,2017/8/4 17:05
69961,4,2017/8/4 17:05
39815,5,2017/8/4 17:04
61636,4,2017/8/4 17:04
80211,4,2017/8/4 17:04
103081,3,2017/8/4 17:04
42942,4,2017/8/4 17:04
59625,4,2017/8/4 17:04
9976,5,2017/8/4 17:04
81764,4,2017/8/4 17:03
70230,2,2017/8/4 17:03
79798,5,2017/8/4 17:03
34858,3,2017/8/4 17:03
39855,3,2017/8/4 17:03
70685,5,2017/8/4 17:02
13365,2,2017/8/4 17:02
20040,3,2017/8/4 17:02
70753,5,2017/8/4 17:02
45299,1,2017/8/4 17:02
46898,4,2017/8/4 17:02
98620,3,2017/8/4 17:02
66305,4,2017/8/4 17:02
28264,4,2017/8/4 17:02
21182,5,2017/8/4 17:02
976,3,2017/8/4 17:01
82230,5,2017/8/4 17:01
89708,5,2017/8/4 17:01
33324,1,2017/8/4 17:01
38839,5,2017/8/4 17:01
44748,5,2017/8/4 17:01
90143,3,2017/8/4 17:01
91283,5,2017/8/4 17:01
96627,5,2017/8/4 17:01
75657,3,2017/8/4 17:00
43443,5,2017/8/4 17:00
19098,4,2017/8/4 17:00
45624,5,2017/8/4 17:00
86231,4,2017/8/4 17:00
95177,1,2017/8/4 17:00
73648,1,2017/8/4 17:00
31054,5,2017/8/4 17:00
44493,4,2017/8/4 17:00
81291,5,2017/8/4 17:00
43122,4,2017/8/4 16:59
36353,5,2017/8/4 16:59
101450,5,2017/8/4 16:59
30174,5,2017/8/4 16:58
90026,5,2017/8/4 16:58
87176,5,2017/8/4 16:58
79939,5,2017/8/4 16:58
53421,5,2017/8/4 16:57
97664,4,2017/8/4 16:57
43093,5,2017/8/4 16:57
85300,3,2017/8/4 16:57
33446,5,2017/8/4 16:57
16303,5,2017/8/4 16:57
4465,4,2017/8/4 16:57
107568,1,2017/8/4 16:57
14309,5,2017/8/4 16:57
342,5,2017/8/4 16:56
17914,3,2017/8/4 16:56
26616,3,2017/8/4 16:56
39824,3,2017/8/4 16:56
111883,5,2017/8/4 16:56
100895,2,2017/8/4 16:56
59084,5,2017/8/4 16:56
19508,4,2017/8/4 16:56
107815,3,2017/8/4 16:56
12851,5,2017/8/4 16:55
30162,4,2017/8/4 16:55
71374,1,2017/8/4 16:55
85946,5,2017/8/4 16:55
36292,4,2017/8/4 16:54
61412,5,2017/8/4 16:54
67515,5,2017/8/4 16:54
1947,5,2017/8/4 16:53
16223,5,2017/8/4 16:53
68581,5,2017/8/4 16:53
14974,5,2017/8/4 16:53
62798,3,2017/8/4 16:53
17588,3,2017/8/4 16:53
9677,5,2017/8/4 16:53
70652,3,2017/8/4 16:53
110398,5,2017/8/4 16:53
79716,5,2017/8/4 16:53
112535,1,2017/8/4 16:52
88922,4,2017/8/4 16:52
55571,3,2017/8/4 16:52
95488,5,2017/8/4 16:52
24131,1,2017/8/4 16:52
72943,4,2017/8/4 16:52
69138,5,2017/8/4 16:52
70781,4,2017/8/4 16:52
29265,2,2017/8/4 16:52
28363,5,2017/8/4 16:52
65314,4,2017/8/4 16:52
76321,3,2017/8/4 16:52
48414,5,2017/8/4 16:51
1876,3,2017/8/4 16:51
52906,5,2017/8/4 16:51
76158,4,2017/8/4 16:51
82977,5,2017/8/4 16:51
93538,5,2017/8/4 16:50
49530,2,2017/8/4 16:50
48666,4,2017/8/4 16:50
40363,4,2017/8/4 16:50
61564,2,2017/8/4 16:50
111248,2,2017/8/4 16:50
111042,3,2017/8/4 16:50
39990,3,2017/8/4 16:49
108313,5,2017/8/4 16:49
91001,5,2017/8/4 16:49
10064,4,2017/8/4 16:49
111076,5,2017/8/4 16:49
13980,5,2017/8/4 16:49
102300,5,2017/8/4 16:49
46498,3,2017/8/4 16:49
22370,2,2017/8/4 16:49
18867,5,2017/8/4 16:48
100468,5,2017/8/4 16:48
41665,5,2017/8/4 16:48
12589,5,2017/8/4 16:48
100928,5,2017/8/4 16:48
55466,2,2017/8/4 16:48
9330,4,2017/8/4 16:48
47896,4,2017/8/4 16:48
101668,,2017/8/4 16:47
5264,3,2017/8/4 16:47
69378,4,2017/8/4 16:47
51431,5,2017/8/4 16:47
91388,5,2017/8/4 16:47
106655,4,2017/8/4 16:47
21540,1,2017/8/4 16:46
59488,5,2017/8/4 16:46
7833,,2017/8/4 16:46
41212,3,2017/8/4 16:46
32323,4,2017/8/4 16:46
75087,4,2017/8/4 16:46
8234,5,2017/8/4 16:46
67302,5,2017/8/4 16:45
22278,3,2017/8/4 16:45
79318,5,2017/8/4 16:45
16507,5,2017/8/4 16:44
17243,5,2017/8/4 16:44
30988,3,2017/8/4 16:44
35299,1,2017/8/4 16:44
98161,5,2017/8/4 16:44
31765,3,2017/8/4 16:44
85423,5,2017/8/4 16:44
51887,5,2017/8/4 16:43
105717,3,2017/8/4 16:43
39973,4,2017/8/4 16:43
47029,3,2017/8/4 16:43
67633,4,2017/8/4 16:43
111059,5,2017/8/4 16:43
11850,5,2017/8/4 16:42
88836,5,2017/8/4 16:42
5545,,2017/8/4 16:42
50864,5,2017/8/4 16:42
54306,2,2017/8/4 16:42
44656,4,2017/8/4 16:42
37098,5,2017/8/4 16:41
10289,5,2017/8/4 16:41
59165,5,2017/8/4 16:41
19124,5,2017/8/4 16:40
65261,5,2017/8/4 16:40
39813,5,2017/8/4 16:40
3605,5,2017/8/4 16:40
109713,5,2017/8/4 16:40
14053,3,2017/8/4 16:40
66223,5,2017/8/4 16:40
25136,3,2017/8/4 16:39
18697,4,2017/8/4 16:39
85451,3,2017/8/4 16:39
51303,5,2017/8/4 16:39
83889,5,2017/8/4 16:39
90195,5,2017/8/4 16:39
107172,2,2017/8/4 16:39
38650,5,2017/8/4 16:39
63046,3,2017/8/4 16:38
48704,4,2017/8/4 16:38
93198,3,2017/8/4 16:38
87090,5,2017/8/4 16:38
92577,4,2017/8/4 16:38
83474,5,2017/8/4 16:38
77694,5,2017/8/4 16:37
104708,1,2017/8/4 16:37
70847,1,2017/8/4 16:37
19157,3,2017/8/4 16:37
55606,3,2017/8/4 16:37
54176,5,2017/8/4 16:36
31624,5,2017/8/4 16:36
92971,4,2017/8/4 16:36
4600,5,2017/8/4 16:36
10570,5,2017/8/4 16:36
23157,5,2017/8/4 16:35
12497,3,2017/8/4 16:35
84744,5,2017/8/4 16:35
40928,5,2017/8/4 16:35
7179,,2017/8/4 16:35
76030,5,2017/8/4 16:34
22461,4,2017/8/4 16:34
39906,4,2017/8/4 16:34
51350,5,2017/8/4 16:34
45058,5,2017/8/4 16:34
83076,2,2017/8/4 16:34
81446,4,2017/8/4 16:34
48069,5,2017/8/4 16:33
61597,3,2017/8/4 16:33
52976,4,2017/8/4 16:33
13612,1,2017/8/4 16:33
100093,4,2017/8/4 16:32
79038,2,2017/8/4 16:32
295,3,2017/8/4 16:32
82383,3,2017/8/4 16:32
76377,1,2017/8/4 16:32
9839,5,2017/8/4 16:32
71718,5,2017/8/4 16:32
40886,5,2017/8/4 16:32
56901,5,2017/8/4 16:32
108561,3,2017/8/4 16:31
67977,3,2017/8/4 16:31
65701,5,2017/8/4 16:31
49869,5,2017/8/4 16:31
2619,5,2017/8/4 16:31
9810,1,2017/8/4 16:31
43291,3,2017/8/4 16:31
13938,4,2017/8/4 16:31
87488,2,2017/8/4 16:31
27640,5,2017/8/4 16:31
99088,5,2017/8/4 16:31
68980,5,2017/8/4 16:31
33212,4,2017/8/4 16:30
40034,5,2017/8/4 16:30
60101,1,2017/8/4 16:30
21777,4,2017/8/4 16:30
38368,5,2017/8/4 16:30
42679,1,2017/8/4 16:30
69517,5,2017/8/4 16:30
51603,4,2017/8/4 16:30
109657,5,2017/8/4 16:30
4896,5,2017/8/4 16:30
1427,4,2017/8/4 16:30
38019,5,2017/8/4 16:30
92295,3,2017/8/4 16:30
82587,4,2017/8/4 16:29
77596,5,2017/8/4 16:29
97396,4,2017/8/4 16:29
37525,4,2017/8/4 16:29
51150,5,2017/8/4 16:29
47933,2,2017/8/4 16:28
35408,1,2017/8/4 16:28
333,3,2017/8/4 16:28
50608,5,2017/8/4 16:28
39480,5,2017/8/4 16:28
41387,5,2017/8/4 16:28
32039,3,2017/8/4 16:27
29329,5,2017/8/4 16:27
92089,3,2017/8/4 16:27
76461,2,2017/8/4 16:27
225,5,2017/8/4 16:27
112114,4,2017/8/4 16:27
73326,3,2017/8/4 16:27
22954,4,2017/8/4 16:27
58053,5,2017/8/4 16:26
11671,4,2017/8/4 16:26
54314,1,2017/8/4 16:26
99920,3,2017/8/4 16:25
51450,5,2017/8/4 16:25
6421,3,2017/8/4 16:25
25301,2,2017/8/4 16:25
33434,4,2017/8/4 16:25
67707,5,2017/8/4 16:24
111898,4,2017/8/4 16:24
39310,4,2017/8/4 16:24
9716,4,2017/8/4 16:24
28317,2,2017/8/4 16:24
23427,5,2017/8/4 16:24
55355,5,2017/8/4 16:23
75834,3,2017/8/4 16:23
48598,5,2017/8/4 16:23
76895,5,2017/8/4 16:23
2407,4,2017/8/4 16:23
82924,5,2017/8/4 16:23
108349,3,2017/8/4 16:23
41590,5,2017/8/4 16:23
99410,5,2017/8/4 16:23
30584,3,2017/8/4 16:22
98794,5,2017/8/4 16:22
82856,5,2017/8/4 16:22
36297,4,2017/8/4 16:22
67667,5,2017/8/4 16:21
23205,4,2017/8/4 16:21
88829,5,2017/8/4 16:21
101680,4,2017/8/4 16:21
88901,5,2017/8/4 16:20
61228,3,2017/8/4 16:20
58505,5,2017/8/4 16:20
37799,1,2017/8/4 16:20
74267,3,2017/8/4 16:20
4018,5,2017/8/4 16:20
13523,5,2017/8/4 16:20
92393,5,2017/8/4 16:20
58816,5,2017/8/4 16:19
38895,5,2017/8/4 16:19
6497,5,2017/8/4 16:19
108458,5,2017/8/4 16:19
46397,3,2017/8/4 16:19
96595,5,2017/8/4 16:19
44613,5,2017/8/4 16:18
30618,4,2017/8/4 16:18
28935,1,2017/8/4 16:18
80877,5,2017/8/4 16:18
55515,4,2017/8/4 16:18
104087,5,2017/8/4 16:18
2454,5,2017/8/4 16:18
40606,5,2017/8/4 16:17
87406,5,2017/8/4 16:17
112055,5,2017/8/4 16:17
78511,5,2017/8/4 16:17
25120,4,2017/8/4 16:16
96169,4,2017/8/4 16:16
57443,2,2017/8/4 16:16
60043,5,2017/8/4 16:15
62702,3,2017/8/4 16:15
107309,5,2017/8/4 16:15
92244,4,2017/8/4 16:15
50171,5,2017/8/4 16:15
23843,5,2017/8/4 16:15
31745,5,2017/8/4 16:15
20488,5,2017/8/4 16:15
6696,2,2017/8/4 16:15
66828,5,2017/8/4 16:14
36177,5,2017/8/4 16:14
101826,5,2017/8/4 16:14
102012,5,2017/8/4 16:14
20637,5,2017/8/4 16:14
25466,4,2017/8/4 16:13
46525,5,2017/8/4 16:13
28580,4,2017/8/4 16:13
89590,4,2017/8/4 16:13
61245,5,2017/8/4 16:13
83765,4,2017/8/4 16:13
45243,4,2017/8/4 16:13
59801,4,2017/8/4 16:13
31308,5,2017/8/4 16:13
112420,5,2017/8/4 16:12
38976,4,2017/8/4 16:12
56228,4,2017/8/4 16:12
16343,5,2017/8/4 16:12
81736,5,2017/8/4 16:12
39664,5,2017/8/4 16:12
66383,4,2017/8/4 16:12
82342,5,2017/8/4 16:12
57581,5,2017/8/4 16:11
11275,3,2017/8/4 16:11
26386,4,2017/8/4 16:11
104066,4,2017/8/4 16:11
23817,5,2017/8/4 16:11
50256,5,2017/8/4 16:10
58080,3,2017/8/4 16:10
14533,2,2017/8/4 16:10
101917,5,2017/8/4 16:10
46385,5,2017/8/4 16:10
81434,5,2017/8/4 16:10
17825,5,2017/8/4 16:10
20539,5,2017/8/4 16:10
49490,5,2017/8/4 16:10
52947,4,2017/8/4 16:09
15766,2,2017/8/4 16:09
109684,5,2017/8/4 16:09
10848,2,2017/8/4 16:09
19468,,2017/8/4 16:09
68706,5,2017/8/4 16:09
997,5,2017/8/4 16:09
60806,4,2017/8/4 16:08
96559,5,2017/8/4 16:08
26446,4,2017/8/4 16:08
80775,5,2017/8/4 16:08
6523,,2017/8/4 16:08
104922,4,2017/8/4 16:07
19930,5,2017/8/4 16:07
98300,5,2017/8/4 16:07
67839,5,2017/8/4 16:07
97877,2,2017/8/4 16:07
106852,5,2017/8/4 16:07
56763,2,2017/8/4 16:06
105168,5,2017/8/4 16:06
89637,5,2017/8/4 16:06
77468,3,2017/8/4 16:06
55786,5,2017/8/4 16:06
71439,5,2017/8/4 16:05
63527,5,2017/8/4 16:05
108511,3,2017/8/4 16:05
62465,4,2017/8/4 16:05
90853,5,2017/8/4 16:04
101178,5,2017/8/4 16:04
42806,5,2017/8/4 16:04
81025,1,2017/8/4 16:04
81091,4,2017/8/4 16:04
77174,5,2017/8/4 16:04
29295,5,2017/8/4 16:04
6011,5,2017/8/4 16:04
54160,3,2017/8/4 16:04
59389,5,2017/8/4 16:04
96439,5,2017/8/4 16:04
1860,5,2017/8/4 16:04
37921,4,2017/8/4 16:04
94370,3,2017/8/4 16:04
101265,3,2017/8/4 16:03
7230,5,2017/8/4 16:03
70521,5,2017/8/4 16:03
63659,1,2017/8/4 16:03
96504,4,2017/8/4 16:03
96044,5,2017/8/4 16:03
63667,5,2017/8/4 16:03
108310,5,2017/8/4 16:02
62653,4,2017/8/4 16:02
64151,2,2017/8/4 16:02
59500,4,2017/8/4 16:02
12913,5,2017/8/4 16:01
1207,5,2017/8/4 16:01
21987,4,2017/8/4 16:01
94520,5,2017/8/4 16:01
107214,5,2017/8/4 16:01
67739,5,2017/8/4 16:01
54786,5,2017/8/4 16:01
34796,4,2017/8/4 16:01
52275,5,2017/8/4 16:01
33695,4,2017/8/4 16:00
97452,4,2017/8/4 16:00
39074,1,2017/8/4 16:00
76593,4,2017/8/4 16:00
47917,4,2017/8/4 16:00
47403,3,2017/8/4 16:00
32771,5,2017/8/4 15:59
92070,5,2017/8/4 15:59
100421,3,2017/8/4 15:59
53135,5,2017/8/4 15:59
92191,5,2017/8/4 15:59
62738,5,2017/8/4 15:59
2598,3,2017/8/4 15:58
53440,3,2017/8/4 15:58
40823,5,2017/8/4 15:58
30933,3,2017/8/4 15:58
72786,1,2017/8/4 15:58
37332,5,2017/8/4 15:58
5082,5,2017/8/4 15:57
65029,5,2017/8/4 15:57
3774,3,2017/8/4 15:57
65355,5,2017/8/4 15:57
95918,3,2017/8/4 15:57
1614,5,2017/8/4 15:57
31710,3,2017/8/4 15:57
483,4,2017/8/4 15:57
82183,5,2017/8/4 15:57
29751,5,2017/8/4 15:56
12470,4,2017/8/4 15:56
86631,4,2017/8/4 15:56
41063,2,2017/8/4 15:56
89807,5,2017/8/4 15:56
72451,3,2017/8/4 15:56
58280,1,2017/8/4 15:56
107657,5,2017/8/4 15:55
9012,3,2017/8/4 15:55
16481,3,2017/8/4 15:55
84464,5,2017/8/4 15:55
55723,5,2017/8/4 15:55
40102,2,2017/8/4 15:55
79108,3,2017/8/4 15:54
15671,5,2017/8/4 15:54
89096,3,2017/8/4 15:54
42988,3,2017/8/4 15:54
100351,5,2017/8/4 15:53
60796,3,2017/8/4 15:53
11128,5,2017/8/4 15:53
17185,5,2017/8/4 15:52
12993,5,2017/8/4 15:52
98998,1,2017/8/4 15:52
78721,5,2017/8/4 15:51
9860,5,2017/8/4 15:51
25918,3,2017/8/4 15:51
2193,5,2017/8/4 15:51
66545,5,2017/8/4 15:50
42668,4,2017/8/4 15:50
51349,4,2017/8/4 15:50
67157,5,2017/8/4 15:50
70790,5,2017/8/4 15:50
30852,5,2017/8/4 15:49
92486,5,2017/8/4 15:49
110993,4,2017/8/4 15:49
32126,5,2017/8/4 15:49
46413,4,2017/8/4 15:48
94189,5,2017/8/4 15:48
91810,2,2017/8/4 15:48
63615,5,2017/8/4 15:48
67111,4,2017/8/4 15:48
81341,4,2017/8/4 15:48
77361,5,2017/8/4 15:48
2645,2,2017/8/4 15:48
109069,3,2017/8/4 15:48
107800,5,2017/8/4 15:47
104731,4,2017/8/4 15:47
47878,5,2017/8/4 15:47
31349,5,2017/8/4 15:47
66180,5,2017/8/4 15:47
35315,4,2017/8/4 15:47
4231,5,2017/8/4 15:47
79794,5,2017/8/4 15:46
101856,5,2017/8/4 15:46
5835,4,2017/8/4 15:46
96796,4,2017/8/4 15:45
39592,4,2017/8/4 15:45
70824,5,2017/8/4 15:45
61633,5,2017/8/4 15:44
13164,5,2017/8/4 15:44
11689,5,2017/8/4 15:44
94686,4,2017/8/4 15:44
53492,5,2017/8/4 15:43
108531,5,2017/8/4 15:43
99090,4,2017/8/4 15:43
36418,5,2017/8/4 15:43
27044,1,2017/8/4 15:43
62296,5,2017/8/4 15:43
48959,3,2017/8/4 15:42
36648,5,2017/8/4 15:42
25788,3,2017/8/4 15:42
40122,5,2017/8/4 15:42
99209,3,2017/8/4 15:42
90167,1,2017/8/4 15:42
45357,4,2017/8/4 15:42
498,5,2017/8/4 15:41
78701,5,2017/8/4 15:41
7581,5,2017/8/4 15:41
45953,5,2017/8/4 15:41
92634,1,2017/8/4 15:41
77764,4,2017/8/4 15:41
38072,5,2017/8/4 15:41
66659,5,2017/8/4 15:41
101882,3,2017/8/4 15:41
76092,5,2017/8/4 15:41
50403,5,2017/8/4 15:40
56554,5,2017/8/4 15:40
69573,1,2017/8/4 15:40
88724,1,2017/8/4 15:40
101001,5,2017/8/4 15:40
53599,5,2017/8/4 15:40
12859,5,2017/8/4 15:40
89230,3,2017/8/4 15:40
94740,4,2017/8/4 15:40
94630,5,2017/8/4 15:40
89743,5,2017/8/4 15:40
18460,4,2017/8/4 15:40
64781,5,2017/8/4 15:40
74890,4,2017/8/4 15:40
2973,5,2017/8/4 15:40
54620,5,2017/8/4 15:40
12124,3,2017/8/4 15:40
39996,4,2017/8/4 15:39
13097,5,2017/8/4 15:39
56837,1,2017/8/4 15:38
62214,3,2017/8/4 15:38
25915,4,2017/8/4 15:38
90079,4,2017/8/4 15:38
21675,4,2017/8/4 15:38
62180,5,2017/8/4 15:38
59530,5,2017/8/4 15:37
22212,5,2017/8/4 15:37
21523,3,2017/8/4 15:37
80875,5,2017/8/4 15:37
13090,5,2017/8/4 15:37
19399,4,2017/8/4 15:37
26772,3,2017/8/4 15:37
21766,4,2017/8/4 15:36
32709,5,2017/8/4 15:36
95467,5,2017/8/4 15:36
8128,5,2017/8/4 15:36
88541,4,2017/8/4 15:36
81917,5,2017/8/4 15:36
84717,5,2017/8/4 15:36
65629,4,2017/8/4 15:36
61273,5,2017/8/4 15:36
43051,3,2017/8/4 15:36
65344,5,2017/8/4 15:36
53101,1,2017/8/4 15:35
7418,5,2017/8/4 15:35
525,,2017/8/4 15:35
23914,4,2017/8/4 15:34
19181,5,2017/8/4 15:34
3919,5,2017/8/4 15:34
36053,4,2017/8/4 15:34
37692,4,2017/8/4 15:34
48424,5,2017/8/4 15:33
21902,5,2017/8/4 15:33
83294,5,2017/8/4 15:33
51861,4,2017/8/4 15:33
43902,5,2017/8/4 15:33
112300,5,2017/8/4 15:33
32884,5,2017/8/4 15:33
86333,5,2017/8/4 15:33
26371,2,2017/8/4 15:33
108191,,2017/8/4 15:32
85857,5,2017/8/4 15:32
101275,4,2017/8/4 15:32
39282,5,2017/8/4 15:32
86213,5,2017/8/4 15:32
67817,5,2017/8/4 15:32
26262,5,2017/8/4 15:32
22355,5,2017/8/4 15:31
84009,2,2017/8/4 15:31
6308,3,2017/8/4 15:31
46249,5,2017/8/4 15:31
17034,4,2017/8/4 15:31
72385,5,2017/8/4 15:31
88867,1,2017/8/4 15:30
101866,3,2017/8/4 15:30
8444,5,2017/8/4 15:30
30033,5,2017/8/4 15:30
107320,4,2017/8/4 15:29
102153,4,2017/8/4 15:29
81641,4,2017/8/4 15:29
29621,5,2017/8/4 15:29
6219,5,2017/8/4 15:29
104055,5,2017/8/4 15:29
55526,4,2017/8/4 15:28
31359,5,2017/8/4 15:28
58787,4,2017/8/4 15:28
60063,5,2017/8/4 15:28
52138,4,2017/8/4 15:28
15591,4,2017/8/4 15:27
10564,4,2017/8/4 15:27
79736,5,2017/8/4 15:27
22864,5,2017/8/4 15:27
13407,1,2017/8/4 15:27
35729,3,2017/8/4 15:26
54276,4,2017/8/4 15:26
10629,4,2017/8/4 15:26
66773,5,2017/8/4 15:26
108466,5,2017/8/4 15:26
36390,4,2017/8/4 15:26
104706,5,2017/8/4 15:25
95634,4,2017/8/4 15:25
945,4,2017/8/4 15:25
37162,,2017/8/4 15:25
84189,2,2017/8/4 15:23
47821,5,2017/8/4 15:23
75794,4,2017/8/4 15:23
58177,5,2017/8/4 15:23
69131,3,2017/8/4 15:23
109310,1,2017/8/4 15:23
15265,5,2017/8/4 15:23
76180,4,2017/8/4 15:23
1661,5,2017/8/4 15:23
15130,1,2017/8/4 15:23
109389,3,2017/8/4 15:23
24692,3,2017/8/4 15:22
38291,4,2017/8/4 15:22
85708,5,2017/8/4 15:22
96897,5,2017/8/4 15:22
49291,3,2017/8/4 15:21
111246,4,2017/8/4 15:21
93990,5,2017/8/4 15:21
80559,5,2017/8/4 15:21
88377,3,2017/8/4 15:21
106464,5,2017/8/4 15:21
23548,5,2017/8/4 15:21
100255,5,2017/8/4 15:21
38820,2,2017/8/4 15:21
63343,5,2017/8/4 15:21
11530,1,2017/8/4 15:21
101663,4,2017/8/4 15:21
57330,5,2017/8/4 15:20
60941,5,2017/8/4 15:19
66089,3,2017/8/4 15:19
72250,5,2017/8/4 15:19
72541,5,2017/8/4 15:19
103538,5,2017/8/4 15:19
74612,5,2017/8/4 15:18
103404,5,2017/8/4 15:18
5986,1,2017/8/4 15:18
88480,4,2017/8/4 15:18
104541,3,2017/8/4 15:18
80207,5,2017/8/4 15:18
17394,4,2017/8/4 15:17
100452,5,2017/8/4 15:17
5784,5,2017/8/4 15:17
50179,5,2017/8/4 15:17
78913,4,2017/8/4 15:17
38532,3,2017/8/4 15:16
75907,5,2017/8/4 15:16
51948,2,2017/8/4 15:16
85135,4,2017/8/4 15:15
51947,4,2017/8/4 15:15
29861,5,2017/8/4 15:15
72611,5,2017/8/4 15:15
105775,5,2017/8/4 15:15
3834,5,2017/8/4 15:15
72404,5,2017/8/4 15:14
5664,5,2017/8/4 15:14
21929,3,2017/8/4 15:14
63411,3,2017/8/4 15:14
95000,5,2017/8/4 15:14
12718,5,2017/8/4 15:14
15908,4,2017/8/4 15:13
3403,4,2017/8/4 15:13
35540,4,2017/8/4 15:13
13194,4,2017/8/4 15:13
57478,5,2017/8/4 15:13
18716,5,2017/8/4 15:13
3547,5,2017/8/4 15:12
101582,5,2017/8/4 15:12
14233,5,2017/8/4 15:12
71906,5,2017/8/4 15:12
104107,5,2017/8/4 15:12
46934,1,2017/8/4 15:12
106740,5,2017/8/4 15:12
42134,5,2017/8/4 15:11
106625,5,2017/8/4 15:11
82312,5,2017/8/4 15:11
70933,5,2017/8/4 15:11
103608,2,2017/8/4 15:10
109698,1,2017/8/4 15:10
70466,3,2017/8/4 15:10
64131,4,2017/8/4 15:10
26623,5,2017/8/4 15:10
86057,4,2017/8/4 15:10
87437,5,2017/8/4 15:10
85899,1,2017/8/4 15:09
1429,4,2017/8/4 15:09
75276,5,2017/8/4 15:09
82357,4,2017/8/4 15:09
55064,5,2017/8/4 15:09
42954,3,2017/8/4 15:09
47081,5,2017/8/4 15:09
97142,3,2017/8/4 15:09
97601,2,2017/8/4 15:09
40888,5,2017/8/4 15:08
104864,5,2017/8/4 15:08
88784,4,2017/8/4 15:08
85127,4,2017/8/4 15:08
29978,5,2017/8/4 15:08
20408,5,2017/8/4 15:08
52660,5,2017/8/4 15:08
102277,5,2017/8/4 15:07
104630,5,2017/8/4 15:07
15126,3,2017/8/4 15:07
51901,4,2017/8/4 15:07
81659,5,2017/8/4 15:07
90247,4,2017/8/4 15:07
107251,3,2017/8/4 15:07
45675,5,2017/8/4 15:06
6613,5,2017/8/4 15:06
105943,1,2017/8/4 15:06
20409,3,2017/8/4 15:06
68892,4,2017/8/4 15:06
100144,4,2017/8/4 15:05
6762,5,2017/8/4 15:05
31448,3,2017/8/4 15:05
103412,5,2017/8/4 15:04
96832,3,2017/8/4 15:04
25905,5,2017/8/4 15:04
109565,5,2017/8/4 15:04
111796,3,2017/8/4 15:03
59149,4,2017/8/4 15:03
32941,5,2017/8/4 15:03
98792,4,2017/8/4 15:03
66976,5,2017/8/4 15:03
103133,4,2017/8/4 15:03
212,5,2017/8/4 15:03
9393,1,2017/8/4 15:03
91383,3,2017/8/4 15:03
49961,5,2017/8/4 15:02
77497,5,2017/8/4 15:02
90245,5,2017/8/4 15:02
70687,5,2017/8/4 15:02
14749,1,2017/8/4 15:02
107649,5,2017/8/4 15:02
110187,3,2017/8/4 15:02
54149,4,2017/8/4 15:01
91041,3,2017/8/4 15:01
